@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
Stochas2,0,49,8.397474,12.186926,1.391586,46.947619
Stochas2,0,45,3.405684,8.64242,2.884335,94.304002
Stochas2,0,49,6.660421,11.466393,1.711243,56.908666
Stochas2,0,46,5.383368,10.219042,1.984455,62.04214
Stochas2,0,48,13.540842,12.346528,0.662421,29.63534
Stochas2,0,49,8.759368,11.893403,1.197456,38.619681
Stochas2,0,49,9.075789,11.832024,1.164848,39.115707
Stochas2,0,49,7.941053,11.937059,1.447437,47.777968
Stochas2,0,47,6.663368,11.398852,1.699502,54.29557
Stochas2,0,49,6.614105,10.89151,1.584879,47.590334
Stochas2,0,42,2.400421,7.088232,3.46299,105.650296
Stochas2,0,49,15.758947,12.112395,0.613566,29.417726
Stochas2,0,47,6.941684,10.922375,1.505624,45.820733
Stochas2,0,49,14.276632,12.149685,0.664316,30.436124
Stochas2,0,47,4.714105,9.295644,2.164054,66.894281
Stochas2,0,49,8.570526,11.734321,1.328348,44.47406
Stochas2,0,48,4.877053,10.229917,2.193448,70.173178
Stochas2,0,48,9.745474,12.39264,1.139788,39.156113
Stochas2,0,49,13.531368,12.030862,0.726444,31.828698
Stochas2,0,48,7.541474,11.561254,1.513671,48.234531
Stochas2,0,48,9.569053,11.98144,1.149743,39.000308
Stochas2,0,49,7.605684,11.433151,1.433496,44.617497
Stochas2,0,48,9.120421,12.373768,1.248717,42.5019
Stochas2,0,49,9.250316,12.181827,1.214621,41.828156
Stochas2,0,48,4.068211,9.932625,2.647671,92.377155
Stochas2,0,48,6.221684,11.342677,1.865476,61.62217
Stochas2,0,49,5.081474,9.668837,2.036233,61.73755
Stochas2,0,49,8.085684,11.074571,1.368922,44.222876
Stochas2,0,48,8.192,12.040099,1.401026,46.010436
Stochas2,0,49,14.079158,12.231927,0.618234,29.086397
Stochas2,0,49,10.192211,12.110504,1.016814,35.547885
Stochas2,0,47,6.513263,10.787709,1.681302,52.994725
Stochas2,0,45,2.445474,7.014232,3.308948,102.19983
Stochas2,0,49,9.383789,12.1026,1.14757,38.821844
Stochas2,0,49,9.304421,12.21651,1.230026,41.505984
Stochas2,0,48,7.915368,11.490142,1.33569,41.85659
Stochas2,0,49,4.578526,9.818406,2.330527,77.070566
Stochas2,0,48,6.928,11.294613,1.650876,53.566999
Stochas2,0,49,6.130105,10.629142,1.794664,55.280003
Stochas2,0,46,1.746526,6.480543,3.966977,117.818751
Stochas2,0,45,5.283789,9.962873,1.899492,55.37712
Stochas2,0,49,6.928211,11.693476,1.737982,59.152219
Stochas2,0,48,6.418105,10.767443,1.723538,56.073903
Stochas2,0,48,8.062105,11.542358,1.461745,49.494201
Stochas2,0,49,8.404,11.187622,1.286112,41.520375
Stochas2,0,49,8.361684,12.310429,1.323251,43.096477
Stochas2,0,49,5.724842,10.386655,1.937562,63.187385
Stochas2,0,49,7.280211,10.95888,1.464474,45.31962
Stochas2,0,48,5.012421,10.081064,2.158222,68.946493
Stochas2,0,47,5.984632,10.500174,1.827893,57.578456
Stochas2,0,48,7.752632,11.666744,1.441669,46.182263
Stochas2,0,49,6.373053,10.589388,1.607751,47.881141
Stochas2,0,49,6.099368,11.142844,1.924119,64.403653
Stochas2,0,48,5.815158,10.447117,1.822261,55.592695
Stochas2,0,48,5.959789,10.998051,1.894,60.406586
Stochas2,0,49,6.376211,10.413238,1.631579,47.924749
Stochas2,0,49,8.537474,12.074853,1.385197,47.331774
Stochas2,0,48,8.496211,12.28623,1.332429,45.021634
Stochas2,0,48,7.424421,11.43848,1.440978,44.719156
Stochas2,0,47,5.226947,10.060955,1.937699,58.823687
Stochas2,0,46,7.150947,10.960799,1.575347,51.124332
Stochas2,0,49,14.545053,11.971544,0.677051,31.322551
Stochas2,0,49,7.117895,10.662072,1.332208,37.76577
Stochas2,0,49,8.640842,12.208955,1.349062,45.68924
Stochas2,0,49,15.820632,11.959495,0.559488,28.805917
Stochas2,0,48,7.127579,11.317603,1.600381,52.80181
Stochas2,0,49,7.505053,11.3998,1.50553,48.897706
Stochas2,0,48,6.648842,11.412646,1.696622,54.376189
Stochas2,0,49,16.142316,11.890003,0.55071,28.179587
Stochas2,0,48,5.228421,10.253781,2.06128,64.293416
Stochas2,0,49,5.219368,9.680957,1.910974,55.850817
Stochas2,0,48,7.467368,11.533835,1.585241,55.367191
Stochas2,0,48,6.248421,10.270068,1.652008,48.788441
Stochas2,0,49,11.230105,12.344123,1.00172,37.828457
Stochas2,0,49,7.088,11.699557,1.676234,56.436247
Stochas2,0,47,7.629684,12.016012,1.544285,51.539568
Stochas2,0,49,14.657263,12.29629,0.638937,29.876417
Stochas2,0,45,2.984842,7.932291,2.972384,90.447708
Stochas2,0,45,4.061263,9.082061,2.293665,65.758928
Stochas2,0,48,8.218105,11.763253,1.256971,39.304564
Stochas2,0,49,7.484632,11.363676,1.516963,49.262056
Stochas2,0,48,8.939579,12.134723,1.357946,47.815506
Stochas2,0,45,3.452211,8.789894,2.786597,89.613688
Stochas2,0,48,3.943158,9.101598,2.556252,81.244795
Stochas2,0,46,4.472632,9.110098,2.277543,69.809816
Stochas2,0,49,8.204842,12.140881,1.453462,48.974966
Stochas2,0,48,5.388,10.251346,2.039717,65.138269
Stochas2,0,47,7.043789,11.032496,1.541958,48.97759
Stochas2,0,46,5.374526,10.507388,2.031385,65.593256
Stochas2,0,47,7.052842,11.210876,1.670601,55.102319
Stochas2,0,49,2.553263,6.885011,2.956833,78.349161
Stochas2,0,49,9.778737,12.511186,1.168113,40.799726
Stochas2,0,49,8.862526,12.209343,1.243083,42.909912
Stochas2,0,49,5.325474,10.663354,2.077526,66.844503
Stochas2,0,49,7.731368,11.268533,1.472239,48.30403
Stochas2,0,44,3.561474,9.207326,2.629895,81.267697
Stochas2,0,47,7.137474,10.982102,1.478481,45.539537
Stochas2,0,49,15.727158,12.089947,0.601672,29.694776
Stochas2,0,48,6.249474,10.747459,1.815654,58.840787
Stochas2,0,49,15.989474,12.07668,0.599108,28.971972
Stochas2,0,48,5.786947,10.274541,1.879389,57.472305
Stochas2,0,48,7.532632,11.593732,1.504486,48.546024
Stochas2,0,39,1.784632,6.512606,3.917092,113.597339
Stochas2,0,49,6.948632,11.193762,1.592414,50.690711
Stochas2,0,49,14.956,12.182609,0.622379,29.847358
Stochas2,0,49,3.404842,8.701766,2.811389,90.129902
Stochas2,0,49,11.025895,12.122817,0.893372,33.424874
Stochas2,0,48,6.821895,11.466724,1.803233,63.269198
Stochas2,0,49,16.019789,11.899139,0.568894,28.305904
Stochas2,0,45,4.346105,9.418828,2.235245,65.197379
Stochas2,0,48,4.430526,9.313777,2.290307,69.88617
Stochas2,0,47,4.308,9.635498,2.349024,74.850857
Stochas2,0,48,4.480211,9.587839,2.43808,81.70945
Stochas2,0,49,15.288211,11.944348,0.619861,29.860661
Stochas2,0,49,9.394105,12.522806,1.13297,38.08869
Stochas2,0,47,6.584842,10.602605,1.615976,49.539145
Stochas2,0,46,2.765895,7.56561,3.20197,99.620152
Stochas2,0,47,7.242526,11.468268,1.549466,48.456826
Stochas2,0,48,7.754526,11.735298,1.499278,49.541845
Stochas2,0,46,4.415158,9.306594,2.217395,65.490357
Stochas2,0,49,7.876211,12.109946,1.444963,47.17961
Stochas2,0,49,8.572632,11.757107,1.376482,45.867323
Stochas2,0,48,4.888,10.102709,2.279885,75.529252
Stochas2,0,48,6.976842,11.3968,1.555257,48.750714
Stochas2,0,49,7.711158,11.891436,1.495198,49.669298
Stochas2,0,48,8.545684,11.803528,1.326575,44.221132
Stochas2,0,49,15.726737,12.008079,0.606799,29.2683
Stochas2,0,48,9.996421,12.319295,1.131168,39.883061
Stochas2,0,49,13.576632,12.36344,0.706273,30.959232
Stochas2,0,49,14.698526,12.068683,0.659587,30.666416
Stochas2,0,49,5.696632,10.708323,1.937531,62.127515
Stochas2,0,49,8.060211,11.757352,1.418819,46.62764
Stochas2,0,49,13.538947,12.080879,0.715155,30.967836
Stochas2,0,47,6.649895,11.156483,1.704698,54.762608
Stochas2,0,48,6.462105,10.414056,1.546337,45.032911
Stochas2,0,48,5.604211,10.119777,1.791394,52.191906
Stochas2,0,49,13.718737,12.28017,0.713075,30.857287
Stochas2,0,44,0.968211,5.242784,6.320987,234.757961
Stochas2,0,49,7.745474,11.839526,1.432914,45.722324
Stochas2,0,49,11.748632,12.521618,0.948135,36.37604
Stochas2,0,44,1.145684,5.425402,5.786456,210.991393
Stochas2,0,49,13.702105,12.180377,0.650431,29.225989
Stochas2,0,48,4.750526,9.394583,2.325306,77.134212
Stochas2,0,49,5.560632,10.491511,1.849488,55.382103
Stochas2,0,47,5.796842,10.634501,1.834724,56.801632
Stochas2,0,44,4.205474,9.194832,2.339992,69.619346
Stochas2,0,48,6.263368,10.960009,1.885918,62.227639
Stochas2,0,48,5.237474,10.545352,2.129305,69.163898
Stochas2,0,48,7.155158,10.767482,1.440694,43.159289
Stochas2,0,48,5.962526,10.441762,1.83382,57.427258
Stochas2,0,47,3.184211,8.536606,3.061887,103.425983
Stochas2,0,49,8.150105,11.114504,1.405486,47.153638
Stochas2,0,48,6.492842,11.14718,1.77641,58.520333
Stochas2,0,48,5.822526,10.75306,1.905276,61.088022
Stochas2,0,47,4.462105,9.433475,2.436254,81.412008
Stochas2,0,47,5.369474,11.106466,2.128867,72.250839
Stochas2,0,49,9.729684,12.185996,1.096548,37.578989
Stochas2,0,49,14.440211,12.152241,0.634383,29.426861
Stochas2,0,49,15.507579,11.775391,0.579465,28.685829
Stochas2,0,47,5.735158,10.781698,1.957888,63.414317
Stochas2,0,45,6.228632,10.079544,1.677271,47.694627
Stochas2,0,49,7.076,10.639752,1.61712,52.396673
Stochas2,0,49,6.989474,11.616218,1.599162,50.851814
Stochas2,0,49,12.270526,12.706321,0.872611,34.974405
Stochas2,0,49,5.398316,10.308151,2.106874,70.719703
Stochas2,0,46,7.017474,11.489369,1.546357,48.498914
Stochas2,0,21,0.458947,2.41528,6.415623,115.987795
Stochas2,0,49,5.720632,10.917328,2.109128,73.869657
Stochas2,0,46,6.829684,10.704807,1.514185,44.950171
Stochas2,0,39,2.469263,6.963408,3.194753,88.998529
Stochas2,0,49,14.914737,12.134539,0.596651,28.792026
Stochas2,0,45,4.464421,9.309435,2.394109,76.658238
Stochas2,0,46,3.564421,8.728885,2.721485,88.327175
Stochas2,0,49,8.628842,12.498881,1.39622,48.278188
Stochas2,0,49,12.213684,12.536894,0.822619,33.228974
Stochas2,0,48,6.460421,10.887192,1.624971,48.472321
Stochas2,0,48,8.131368,11.826847,1.456432,49.009839
Stochas2,0,49,16.206105,12.15636,0.560266,28.945166
Stochas2,0,49,5.368421,10.461139,2.080534,67.828159
Stochas2,0,48,7.276,11.062465,1.484386,47.252044
Stochas2,0,49,11.985474,12.413889,0.806786,31.909436
Stochas2,0,49,6.507579,11.225443,1.705446,55.183103
Stochas2,0,49,6.498316,10.892996,1.764649,56.514381
Stochas2,0,48,7.408421,11.316571,1.44783,46.03155
Stochas2,0,49,6.291789,10.783629,1.750244,55.175111
Stochas2,0,49,7.633263,11.202247,1.456686,46.236436
Stochas2,0,45,4.877053,10.164843,2.186676,68.51358
Stochas2,0,49,5.705895,10.661452,1.871879,58.769756
Stochas2,0,45,3.414526,8.708191,2.693962,81.417033
Stochas2,0,49,3.986316,8.625313,2.498712,77.612437
Stochas2,0,48,9.324211,12.040604,1.159483,39.699264
Stochas2,0,47,2.000632,6.641338,3.785931,115.727795
Stochas2,0,45,5.985684,10.785585,1.824096,56.80632
Stochas2,0,49,7.563789,11.986731,1.523272,50.440229
Stochas2,0,48,5.910105,10.672174,1.831119,57.974147
Stochas2,0,48,5.074526,9.808252,2.008331,59.685575
Stochas2,0,49,8.733263,11.858917,1.245604,40.949287
Stochas2,0,49,8.184211,11.86494,1.387684,45.974937
Stochas2,0,46,3.991789,9.349041,2.508484,78.559275
Stochas2,0,48,6.849684,10.939024,1.608422,51.486415
Stochas2,0,49,6.971789,11.858705,1.675624,55.76298
Stochas2,0,49,5.761684,10.360118,1.927469,61.000932
Stochas2,0,49,8.046105,11.395215,1.291291,40.652828
Stochas2,0,49,14.277895,12.476615,0.697472,31.755787
Stochas2,0,49,7.953263,11.411911,1.425401,46.895266
Stochas2,0,48,6.975368,11.341263,1.647679,52.893029
Stochas2,0,49,9.281474,12.56724,1.183781,39.358002
Stochas2,0,49,5.822526,10.107864,1.761521,51.775296
Stochas2,0,49,6.081684,10.779086,1.873336,61.426887
Stochas2,0,47,7.619368,11.616529,1.476473,48.17299
Stochas2,0,47,9.320842,12.286887,1.240976,43.1597
Stochas2,0,49,12.948421,12.316137,0.796353,33.295816
Stochas2,0,47,5.574947,10.340526,1.885102,57.292846
Stochas2,0,49,9.842526,12.279295,1.083919,38.380973
Stochas2,0,48,6.364842,10.889693,1.68801,52.353715
Stochas2,0,49,14.581053,12.365949,0.601823,29.076732
Stochas2,0,48,7.141053,10.962448,1.628336,52.958898
Stochas2,0,46,4.287579,9.445446,2.293976,67.706068
Stochas2,0,49,7.722737,11.247108,1.43076,45.367841
Stochas2,0,49,5.302526,10.313509,2.096781,68.745579
Stochas2,0,45,2.712,7.892528,3.251231,104.046433
Stochas2,0,42,1.331368,5.315329,4.398446,119.444543
Stochas2,0,47,5.825474,10.701946,1.929732,62.252915
Stochas2,0,49,14.348632,12.383688,0.635641,29.540637
Stochas2,0,49,15.748,11.92,0.589464,28.644757
Stochas2,0,48,5.900421,10.450645,1.841863,57.10452
Stochas2,0,49,5.546105,10.196206,1.841523,54.870473
Stochas2,0,49,8.474737,11.819987,1.305262,43.022657
Stochas2,0,49,7.557684,11.422726,1.422589,44.340237
Stochas2,0,46,6.666105,10.924424,1.698211,53.42415
Stochas2,0,46,6.208,11.086174,1.877378,61.47711
Stochas2,0,49,6.530526,11.313895,1.744738,56.333131
Stochas2,0,49,4.925684,9.893877,2.046043,61.945432
Stochas2,0,46,8.335789,11.883198,1.357955,43.720028
Stochas2,0,49,15.025474,12.171502,0.62373,29.217838
Stochas2,0,49,6.974526,11.077402,1.595166,50.359645
Stochas2,0,48,13.851158,12.428141,0.691168,30.800499
Stochas2,0,47,7.016211,11.323666,1.568419,49.906575
Stochas2,0,49,7.864632,11.931259,1.493217,49.330787
Stochas2,0,49,15.945895,12.138448,0.555041,28.520404
Stochas2,0,48,7.950316,11.429346,1.357356,43.572416
Stochas2,0,48,5.440421,9.94477,1.874244,56.17682
Stochas2,0,45,5.542526,10.354657,1.995037,63.147719
Stochas2,0,49,15.580632,12.139129,0.582862,29.030964
Stochas2,0,48,6.958737,11.237708,1.714495,57.487226
Stochas2,0,48,6.224211,11.161147,1.753723,55.38606
Stochas2,0,49,8.972,12.039473,1.208464,40.512367
Stochas2,0,47,8.381053,11.416934,1.223182,38.856797
Stochas2,0,49,6.528421,10.405279,1.617733,49.79114
Stochas2,0,49,13.243579,12.323603,0.727202,30.910238
Stochas2,0,48,3.567789,8.619838,2.761781,88.399306
Stochas2,0,47,7.084211,11.138462,1.592783,49.396313
Stochas2,0,48,13.004211,12.38567,0.755094,31.369247
Stochas2,0,48,6.306316,10.913375,1.711604,53.360719
Stochas2,0,48,7.690316,11.56658,1.513281,49.495083
Stochas2,0,48,5.028211,10.122983,2.072429,63.832106
Stochas2,0,47,4.702947,9.664279,2.14872,65.020057
Stochas2,0,49,9.745053,11.715606,1.010273,33.372106
Stochas2,0,49,7.417053,10.828469,1.406754,42.767937
Stochas2,0,48,7.399789,11.309882,1.537517,49.621656
Stochas2,0,47,5.910526,10.597904,1.857634,57.760172
Stochas2,0,48,7.859158,11.575044,1.427057,46.921502
Stochas2,0,49,4.813053,9.791951,2.162529,68.143986
Stochas2,0,47,6.618105,11.204494,1.677146,52.345938
Stochas2,0,47,6.108632,11.089644,1.814951,58.563096
Stochas2,0,49,13.560632,12.496973,0.709488,30.579351
Stochas2,0,49,7.735368,11.98538,1.423528,46.068668
Stochas2,0,49,7.432,11.664409,1.557296,50.232652
Stochas2,0,46,4.061895,9.302108,2.472017,78.834798
Stochas2,0,48,7.173263,11.338128,1.481032,46.020233
Stochas2,0,49,9.619579,12.57233,1.136519,39.292153
Stochas2,0,48,8.507579,11.701851,1.272358,41.009103
Stochas2,0,48,5.835158,11.39734,1.919953,63.122826
Stochas2,0,48,7.649474,11.412628,1.424964,44.841248
Stochas2,0,44,2.069053,6.608485,3.866795,122.208768
Stochas2,0,43,1.379158,6.115814,5.23425,189.979009
Stochas2,0,49,5.064421,10.288341,2.07373,66.077018
Stochas2,0,47,6.688421,10.460954,1.477639,42.743015
Stochas2,0,49,6.626105,10.338757,1.55626,46.344536
Stochas2,0,47,7.418105,11.167911,1.517105,48.878092
Stochas2,0,48,6.271789,10.855356,1.740365,54.009483
Stochas2,0,48,4.648421,9.686038,2.131712,64.043876
Stochas2,0,49,15.853474,11.985851,0.569414,29.336987
Stochas2,0,48,7.752842,11.467233,1.362567,42.460876
Stochas2,0,49,8.035368,11.427898,1.321253,42.495965
Stochas2,0,49,8.246737,11.682833,1.422866,47.438077
Stochas2,0,47,4.964632,8.941106,2.010368,59.073667
Stochas2,0,48,7.296211,11.305083,1.446713,44.128569
Stochas2,0,49,3.334316,8.681597,2.994084,103.108994
Stochas2,0,48,6.370947,11.411706,1.744293,55.552472
Stochas2,0,49,6.458316,10.432977,1.67107,52.454771
Stochas2,0,49,7.986105,11.54827,1.405537,45.989751
Stochas2,0,47,5.849263,10.174013,1.865716,57.968981
Stochas2,0,49,12.418105,12.601668,0.833702,33.810022
Copelan3,0,48,8.377684,11.377304,1.311138,42.821284
Copelan3,0,49,16.169474,11.98012,0.551013,28.305642
Copelan3,0,48,8.537895,11.499452,1.216036,38.688203
Copelan3,0,48,13.222737,12.563744,0.709044,30.444468
Copelan3,0,49,11.636421,12.216504,0.787641,30.458806
Copelan3,0,49,12.813474,12.422109,0.804002,33.284391
Copelan3,0,49,10.620842,12.565702,1.075766,39.525318
Copelan3,0,49,14.241684,12.426293,0.639052,30.035646
Copelan3,0,49,14.435368,12.086902,0.674565,30.760977
Copelan3,0,49,11.968,12.371258,0.810296,31.949743
Copelan3,0,49,10.255789,12.51846,1.097467,40.028939
Copelan3,0,48,13.474947,12.255031,0.711246,31.241031
Copelan3,0,49,14.150526,12.410042,0.640257,29.857708
Copelan3,0,48,9.614737,11.479593,1.140577,38.903
Copelan3,0,49,9.563368,12.314274,1.131783,38.286691
Copelan3,0,49,13.121474,12.670221,0.750301,31.376687
Copelan3,0,49,9.626526,11.889424,1.139043,39.840617
Copelan3,0,48,9.070105,12.324829,1.300244,43.988353
Copelan3,0,49,11.173474,12.599349,0.899658,33.461991
Copelan3,0,48,9.102737,12.179982,1.184565,39.991177
Copelan3,0,48,7.510105,11.818629,1.535818,50.594365
Copelan3,0,49,14.519368,12.10915,0.597729,28.93776
Copelan3,0,49,12.641895,12.38878,0.724544,30.098464
Copelan3,0,49,11.085895,12.724688,1.013575,37.752309
Copelan3,0,49,10.638316,12.583938,1.039447,37.69464
Copelan3,0,49,15.001263,12.281796,0.60328,29.691255
Copelan3,0,49,15.270316,11.945084,0.62414,29.820369
Copelan3,0,49,15.965895,11.887857,0.556283,28.606411
Copelan3,0,49,16.014737,12.035351,0.586002,28.885462
Copelan3,0,48,10.103368,12.316922,1.078283,37.483248
Copelan3,0,49,14.142316,12.228154,0.663593,29.940237
Copelan3,0,49,14.401053,12.260755,0.666947,30.367485
Copelan3,0,49,12.894737,12.643845,0.741901,31.576849
Copelan3,0,49,12.270105,12.698748,0.845895,34.278586
Copelan3,0,49,12.172211,12.456587,0.819476,32.363684
Copelan3,0,49,12.140421,12.689509,0.869855,34.449148
Copelan3,0,49,15.446526,12.150052,0.595369,29.949141
Copelan3,0,49,13.015579,12.626879,0.810954,34.201545
Copelan3,0,49,12.883789,12.362352,0.782186,32.398135
Copelan3,0,49,10.360421,12.169184,1.037972,36.933438
Copelan3,0,49,11.124211,12.37669,0.972129,36.152502
Copelan3,0,49,10.310526,12.220569,0.990295,35.342788
Copelan3,0,49,12.114316,12.334401,0.84855,32.754603
Copelan3,0,48,11.969053,12.721655,0.81275,31.496395
Copelan3,0,49,8.468,11.888868,1.341029,45.231282
Copelan3,0,48,14.073053,12.466381,0.628175,29.720552
Copelan3,0,49,10.062947,12.256523,1.109195,39.685678
Copelan3,0,49,10.628842,12.343493,0.98501,35.834219
Copelan3,0,49,11.914526,12.228003,0.84532,33.009476
Copelan3,0,49,8.308632,11.608015,1.418853,48.26511
Copelan3,0,48,10.713053,12.642992,1.034945,39.073926
Copelan3,0,49,13.132211,12.537086,0.746516,31.453167
Copelan3,0,49,13.970316,12.656688,0.719584,31.199654
Copelan3,0,49,10.342737,12.585238,1.033477,36.885848
Copelan3,0,49,13.868,12.554012,0.721803,32.194864
Copelan3,0,49,10.030737,12.175606,1.005734,34.940564
Copelan3,0,49,10.82,12.482519,0.949497,35.151259
Copelan3,0,49,12.268632,12.247408,0.784216,31.183165
Copelan3,0,49,7.932632,12.266149,1.504876,51.045935
Copelan3,0,49,13.762737,12.199979,0.733359,31.993126
Copelan3,0,49,10.817263,12.220952,0.958315,34.913444
Copelan3,0,49,11.973684,12.00504,0.862466,33.957912
Copelan3,0,49,9.702526,12.364403,1.136333,39.544968
Copelan3,0,49,12.540632,12.595193,0.776705,31.904211
Copelan3,0,49,15.637684,11.95078,0.596942,29.600132
Copelan3,0,49,12.360632,12.374764,0.806114,32.145464
Copelan3,0,49,8.928842,12.222085,1.335866,46.088912
Copelan3,0,49,15.203368,12.14693,0.601582,29.54836
Copelan3,0,49,11.830316,12.223526,0.852901,33.724532
Copelan3,0,49,15.725474,12.176198,0.540873,27.951033
Copelan3,0,49,13.073263,12.865364,0.757646,32.137994
Copelan3,0,49,13.207579,12.161729,0.751156,31.243997
Copelan3,0,49,16.002316,12.015779,0.559247,28.1073
Copelan3,0,49,11.964211,12.401841,0.879688,33.978859
Copelan3,0,49,14.841474,12.482186,0.588229,28.437591
Copelan3,0,49,13.634947,12.392655,0.665399,30.136464
Copelan3,0,49,10.348421,12.512111,1.030155,37.107583
Copelan3,0,49,14.948421,12.201763,0.576589,28.966649
Copelan3,0,49,11.248211,12.535091,0.951535,35.319025
Copelan3,0,49,13.942105,12.415933,0.723145,32.230406
Copelan3,0,49,11.116421,12.22718,0.847053,31.628675
Copelan3,0,48,10.988632,12.239861,0.941697,34.686505
Copelan3,0,49,13.284421,12.6009,0.787919,33.173758
Copelan3,0,49,13.627368,12.698905,0.699118,31.492932
Copelan3,0,49,10.457474,12.276635,0.970142,34.381707
Copelan3,0,49,13.488211,12.732973,0.728803,31.693484
Copelan3,0,49,14.098316,12.441739,0.655073,29.724332
Copelan3,0,48,14.499579,12.213284,0.663184,30.148283
Copelan3,0,49,13.496632,11.979794,0.746269,31.461222
Copelan3,0,49,15.713053,11.892491,0.560254,28.587053
Copelan3,0,49,9.666105,12.014767,1.05828,35.892239
Copelan3,0,49,13.911158,12.417742,0.693173,31.077091
Copelan3,0,49,13.799158,12.410339,0.719197,31.620258
Copelan3,0,49,12.719789,12.314869,0.714628,29.941285
Copelan3,0,49,10.837474,12.092856,0.919636,33.699732
Copelan3,0,49,15.579789,11.964907,0.586652,29.361411
Copelan3,0,49,9.092421,11.338555,1.197245,39.785981
Copelan3,0,49,15.516421,12.030752,0.602373,29.491958
Copelan3,0,48,13.712632,12.541348,0.703296,30.718606
Copelan3,0,49,12.750105,12.615424,0.787068,32.751087
Copelan3,0,49,9.689053,12.799068,1.176491,40.971043
Copelan3,0,49,15.853053,12.092994,0.550529,28.33481
Copelan3,0,49,15.553263,11.917206,0.561723,29.140372
Copelan3,0,49,12.587579,12.861498,0.748887,30.589432
Copelan3,0,49,13.356632,12.249244,0.697718,30.723493
Copelan3,0,49,13.850105,12.313581,0.652678,29.924495
Copelan3,0,49,13.801474,12.331097,0.642624,29.770725
Copelan3,0,49,14.836421,12.331824,0.593034,29.082284
Copelan3,0,49,9.352842,12.180836,1.263735,43.421245
Copelan3,0,49,11.454737,12.614159,0.904852,34.32857
Copelan3,0,49,11.370947,12.333168,0.88392,33.246222
Copelan3,0,49,14.000421,12.418416,0.694413,31.725496
Copelan3,0,49,16.012632,11.918745,0.556499,28.375707
Copelan3,0,49,10.225895,12.141383,1.047334,36.576633
Copelan3,0,49,14.192,12.425457,0.639356,29.800212
Copelan3,0,49,12.597053,12.791624,0.796365,31.798075
Copelan3,0,49,11.040421,12.318931,0.909472,33.491417
Copelan3,0,49,14.340632,12.556364,0.610469,29.044091
Copelan3,0,49,11.956,12.215562,0.8152,31.804493
Copelan3,0,49,14.442947,12.351357,0.70658,31.347574
Copelan3,0,49,14.431789,12.5752,0.648336,29.929443
Copelan3,0,49,11.923789,12.383609,0.82674,32.480532
Copelan3,0,49,11.295789,11.890956,0.913236,34.726036
Copelan3,0,49,13.404842,12.598275,0.70293,30.253552
Copelan3,0,49,13.016211,12.926258,0.787519,32.74441
Copelan3,0,49,12.500632,12.057035,0.811354,32.688659
Copelan3,0,49,12.708632,12.803764,0.747848,31.398708
Copelan3,0,49,14.914737,12.226524,0.617351,30.176305
Copelan3,0,49,11.418105,11.971129,0.814421,31.127889
Copelan3,0,49,13.493053,12.642479,0.711558,31.135177
Copelan3,0,47,7.836,11.245773,1.360105,42.685599
Copelan3,0,48,9.144,11.68801,1.229574,41.735863
Copelan3,0,49,15.638105,11.936269,0.585401,29.016793
Copelan3,0,49,13.314526,12.367828,0.750881,32.443686
Copelan3,0,48,11.830947,12.32064,0.88039,33.769363
Copelan3,0,49,9.425263,11.883832,1.222792,41.918688
Copelan3,0,49,14.225474,12.105775,0.690712,30.490177
Copelan3,0,49,10.119579,12.276036,1.077697,37.872543
Copelan3,0,49,13.740211,12.263196,0.698497,30.942606
Copelan3,0,49,14.753474,12.433066,0.625529,29.693474
Copelan3,0,49,9.562737,12.077834,1.193283,42.16767
Copelan3,0,48,7.309474,11.011545,1.488637,46.143856
Copelan3,0,49,7.975579,11.44329,1.521734,51.882934
Copelan3,0,49,13.686526,12.010094,0.661607,29.41256
Copelan3,0,49,11.144421,11.99061,0.890608,33.666468
Copelan3,0,49,14.918947,12.359746,0.59392,28.916506
Copelan3,0,49,9.976842,12.250856,1.130128,40.418662
Copelan3,0,49,15.144842,12.012978,0.598125,29.058151
Copelan3,0,49,15.214105,12.341221,0.57542,28.586111
Copelan3,0,49,15.638947,12.208546,0.531575,28.702957
Copelan3,0,49,12.308211,12.43008,0.80922,32.619597
Copelan3,0,49,15.489053,12.019571,0.607579,29.097466
Copelan3,0,49,14.014947,12.540897,0.705862,31.095715
Copelan3,0,49,15.990947,11.959921,0.569315,29.254897
Copelan3,0,49,11.163579,12.468241,0.990199,37.158907
Copelan3,0,49,12.548,12.674505,0.8647,34.846558
Copelan3,0,49,13.083368,12.51887,0.723594,30.980993
Copelan3,0,49,13.778737,12.030824,0.665622,29.84063
Copelan3,0,49,15.695158,12.108741,0.575537,28.828394
Copelan3,0,49,10.512632,12.526021,1.036751,37.300005
Copelan3,0,49,13.329474,12.706081,0.710278,30.869897
Copelan3,0,48,12.494947,12.156336,0.76194,30.804201
Copelan3,0,49,12.024,12.644585,0.864479,33.440255
Copelan3,0,49,10.717053,12.584993,0.99639,35.59378
Copelan3,0,49,13.007158,12.382864,0.691568,29.952013
Copelan3,0,49,12.406526,12.38301,0.753519,30.518404
Copelan3,0,49,10.138316,12.156065,1.06235,36.326445
Copelan3,0,49,13.445895,12.523726,0.697638,30.565679
Copelan3,0,49,16.063368,12.027765,0.578442,28.354203
