@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute hv0 numeric
@attribute hv1 numeric
@attribute hv2 numeric
@attribute hv3 numeric
@attribute hv4 numeric
@attribute hv5 numeric

@data
Copelan3,2,0.87,0.01,1,0.264219,0.834609
Copelan3,2,0.87,0.01,1,0.439102,0.826551
Copelan3,2,0.87,0.01,1,0.045685,0.966627
Copelan3,2,0.87,0.01,1,0.363327,0.399066
Copelan3,2,0.87,0.01,1,0.630496,0.044161
Copelan3,2,0.87,0.01,1,0.994052,0.657421
Copelan3,2,0.87,0.01,1,0.25799,0.711917
Copelan3,2,0.87,0.01,1,0.044893,0.343268
Copelan3,2,0.87,0.01,1,0.592438,0.75137
Copelan3,2,0.87,0.01,1,0.975214,0.722549
Copelan3,2,0.87,0.01,1,0.381773,0.943946
Copelan3,2,0.87,0.01,1,0.293103,0.994458
Copelan3,2,0.87,0.01,1,0.744542,0.687975
Copelan3,2,0.87,0.01,1,0.860859,0.567916
Copelan3,2,0.87,0.01,1,0.035529,0.358767
Copelan3,2,0.87,0.01,1,0.545102,0.360224
Copelan3,2,0.87,0.01,1,0.393256,0.679033
Copelan3,2,0.87,0.01,1,0.999857,0.012331
Copelan3,2,0.87,0.01,1,0.899441,0.370816
Copelan3,2,0.87,0.01,1,0.578079,0.452885
Copelan3,2,0.87,0.01,1,0.506535,0.934154
Copelan3,2,0.87,0.01,1,0.941763,0.284021
Copelan3,2,0.87,0.01,1,0.786684,0.25157
Copelan3,2,0.87,0.01,1,0.53629,0.800363
Copelan3,2,0.87,0.01,1,0.579249,0.356424
Copelan3,2,0.87,0.01,1,0.159172,0.944842
Copelan3,2,0.87,0.01,1,0.587147,0.210511
Copelan3,2,0.87,0.01,1,0.452042,0.960624
Copelan3,2,0.87,0.01,1,0.734243,0.528414
Copelan3,2,0.87,0.01,1,0.812651,0.567782
Copelan3,2,0.87,0.01,1,0.108264,0.386582
Copelan3,2,0.87,0.01,1,0.329472,0.335377
Copelan3,2,0.87,0.01,1,0.345236,0.310838
Copelan3,2,0.87,0.01,1,0.13045,0.33192
Copelan3,2,0.87,0.01,1,0.253463,0.21916
Copelan3,2,0.87,0.01,1,0.134807,0.044823
Copelan3,2,0.87,0.01,1,0.576822,0.510844
Copelan3,2,0.87,0.01,1,0.976601,0.445267
Copelan3,2,0.87,0.01,1,0.859488,0.588553
Copelan3,2,0.87,0.01,1,0.687005,0.636586
Copelan3,2,0.87,0.01,1,0.412919,0.533664
Copelan3,2,0.87,0.01,1,0.966854,0.259203
Copelan3,2,0.87,0.01,1,0.446158,0.574726
Copelan3,2,0.87,0.01,1,0.771554,0.901595
Copelan3,2,0.87,0.01,1,0.437629,0.229397
Copelan3,2,0.87,0.01,1,0.846396,0.635755
Copelan3,2,0.87,0.01,1,0.567582,0.861989
Copelan3,2,0.87,0.01,1,0.590122,0.893348
Copelan3,2,0.87,0.01,1,0.188451,0.915518
Copelan3,2,0.87,0.01,1,0.750151,0.069626
Copelan3,2,0.87,0.01,1,0.971719,0.403573
Copelan3,2,0.87,0.01,1,0.126787,0.920462
Copelan3,2,0.87,0.01,1,0.425696,0.589208
Copelan3,2,0.87,0.01,1,0.754664,0.316153
Copelan3,2,0.87,0.01,1,0.597752,0.723259
Copelan3,2,0.87,0.01,1,0.49291,0.092037
Copelan3,2,0.87,0.01,1,0.251518,0.308113
Copelan3,2,0.87,0.01,1,0.246691,0.232909
Copelan3,2,0.87,0.01,1,0.029001,0.832561
Copelan3,2,0.87,0.01,1,0.805183,0.678795
Copelan3,2,0.87,0.01,1,0.400216,0.542961
Copelan3,2,0.87,0.01,1,0.81045,0.069858
Copelan3,2,0.87,0.01,1,0.499544,0.294753
Copelan3,2,0.87,0.01,1,0.048352,0.338996
Copelan3,2,0.87,0.01,1,0.545743,0.753385
Copelan3,2,0.87,0.01,1,0.039968,0.380664
Copelan3,2,0.87,0.01,1,0.931032,0.153514
Copelan3,2,0.87,0.01,1,0.848337,0.700122
Copelan3,2,0.87,0.01,1,0.476812,0.287199
Copelan3,2,0.87,0.01,1,0.278905,0.878485
Copelan3,2,0.87,0.01,1,0.59403,0.609264
Copelan3,2,0.87,0.01,1,0.04061,0.25902
Copelan3,2,0.87,0.01,1,0.119888,0.455838
Copelan3,2,0.87,0.01,1,0.572441,0.083739
Copelan3,2,0.87,0.01,1,0.045027,0.583504
Copelan3,2,0.87,0.01,1,0.74939,0.754669
Copelan3,2,0.87,0.01,1,0.248629,0.205889
Copelan3,2,0.87,0.01,1,0.946889,0.421811
Copelan3,2,0.87,0.01,1,0.101624,0.761399
Copelan3,2,0.87,0.01,1,0.117431,0.354061
Copelan3,2,0.87,0.01,1,0.297007,0.735331
Copelan3,2,0.87,0.01,1,0.287828,0.602919
Copelan3,2,0.87,0.01,1,0.455597,0.43887
Copelan3,2,0.87,0.01,1,0.614998,0.199372
Copelan3,2,0.87,0.01,1,0.823436,0.876098
Copelan3,2,0.87,0.01,1,0.264752,0.504777
Copelan3,2,0.87,0.01,1,0.415006,0.444216
Copelan3,2,0.87,0.01,1,0.819865,0.088845
Copelan3,2,0.87,0.01,1,0.319844,0.622636
Copelan3,2,0.87,0.01,1,0.009465,0.323806
Copelan3,2,0.87,0.01,1,0.762157,0.87708
Copelan3,2,0.87,0.01,1,0.972934,0.617996
Copelan3,2,0.87,0.01,1,0.286709,0.508901
Copelan3,2,0.87,0.01,1,0.158873,0.637556
Copelan3,2,0.87,0.01,1,0.718963,0.071898
Copelan3,2,0.87,0.01,1,0.900329,0.464127
Copelan3,2,0.87,0.01,1,0.380454,0.672955
Copelan3,2,0.87,0.01,1,0.462137,0.861805
Copelan3,2,0.87,0.01,1,0.777302,0.576626
Copelan3,2,0.87,0.01,1,0.24867,0.719651
Copelan3,2,0.87,0.01,1,0.87576,0.731351
Copelan3,2,0.87,0.01,1,0.413333,0.245891
Copelan3,2,0.87,0.01,1,0.07101,0.472319
Copelan3,2,0.87,0.01,1,0.949284,0.186827
Copelan3,2,0.87,0.01,1,0.430123,0.322038
Copelan3,2,0.87,0.01,1,0.501002,0.52778
Copelan3,2,0.87,0.01,1,0.77967,0.593768
Copelan3,2,0.87,0.01,1,0.629982,0.288167
Copelan3,2,0.87,0.01,1,0.664915,0.281968
Copelan3,2,0.87,0.01,1,0.510066,0.136567
Copelan3,2,0.87,0.01,1,0.008529,0.604845
Copelan3,2,0.87,0.01,1,0.211004,0.83135
Copelan3,2,0.87,0.01,1,0.153888,0.632176
Copelan3,2,0.87,0.01,1,0.076995,0.803678
Copelan3,2,0.87,0.01,1,0.712489,0.707242
Copelan3,2,0.87,0.01,1,0.812436,0.823565
Copelan3,2,0.87,0.01,1,0.439914,0.106121
Copelan3,2,0.87,0.01,1,0.697563,0.069872
Copelan3,2,0.87,0.01,1,0.575932,0.456559
Copelan3,2,0.87,0.01,1,0.65974,0.51855
Copelan3,2,0.87,0.01,1,0.63276,0.785295
Copelan3,2,0.87,0.01,1,0.745379,0.954436
Copelan3,2,0.87,0.01,1,0.460641,0.187368
Copelan3,2,0.87,0.01,1,0.158237,0.485541
Copelan3,2,0.87,0.01,1,0.056067,0.25889
Copelan3,2,0.87,0.01,1,0.489163,0.885142
Copelan3,2,0.87,0.01,1,0.661961,0.77286
Copelan3,2,0.87,0.01,1,0.681326,0.279287
Copelan3,2,0.87,0.01,1,0.605348,0.355563
Copelan3,2,0.87,0.01,1,0.604658,0.433178
Copelan3,2,0.87,0.01,1,0.737487,0.911987
Copelan3,2,0.87,0.01,1,0.116581,0.127741
Copelan3,2,0.87,0.01,1,0.782999,0.33274
Copelan3,2,0.87,0.01,1,0.543587,0.358239
Copelan3,2,0.87,0.01,1,0.446073,0.641944
Copelan3,2,0.87,0.01,1,0.405878,0.012282
Copelan3,2,0.87,0.01,1,0.616775,0.450576
Copelan3,2,0.87,0.01,1,0.999386,0.680146
Copelan3,2,0.87,0.01,1,0.638337,0.767926
Copelan3,2,0.87,0.01,1,0.005682,0.558989
Copelan3,2,0.87,0.01,1,0.389281,0.504992
Copelan3,2,0.87,0.01,1,0.356996,0.275849
Copelan3,2,0.87,0.01,1,0.255987,0.794423
Copelan3,2,0.87,0.01,1,0.249733,0.825686
Copelan3,2,0.87,0.01,1,0.409029,0.043858
Copelan3,2,0.87,0.01,1,0.197147,0.803889
Copelan3,2,0.87,0.01,1,0.316156,0.66759
Copelan3,2,0.87,0.01,1,0.208522,0.652362
Copelan3,2,0.87,0.01,1,0.179576,0.803222
Copelan3,2,0.87,0.01,1,0.984872,0.540804
Copelan3,2,0.87,0.01,1,0.375811,0.559635
Copelan3,2,0.87,0.01,1,0.8461,0.836001
Copelan3,2,0.87,0.01,1,0.547342,0.521983
Copelan3,2,0.87,0.01,1,0.505426,0.246875
Copelan3,2,0.87,0.01,1,0.9685,0.189879
Copelan3,2,0.87,0.01,1,0.906822,0.422029
Copelan3,2,0.87,0.01,1,0.684292,0.634381
Copelan3,2,0.87,0.01,1,0.000509,0.110819
Copelan3,2,0.87,0.01,1,0.69542,0.148233
Copelan3,2,0.87,0.01,1,0.934454,0.837462
Copelan3,2,0.87,0.01,1,0.315157,0.790002
Copelan3,2,0.87,0.01,1,0.13266,0.529988
Copelan3,2,0.87,0.01,1,0.555731,0.914611
Copelan3,2,0.87,0.01,1,0.279961,0.227181
Copelan3,2,0.87,0.01,1,0.55873,0.661937
Copelan3,2,0.87,0.01,1,0.272254,0.202117
Copelan3,2,0.87,0.01,1,0.973379,0.077805
Copelan3,2,0.87,0.01,1,0.688684,0.264316
Copelan3,2,0.87,0.01,1,0.827473,0.877683
Copelan3,2,0.87,0.01,1,0.172387,0.624847
Copelan3,2,0.87,0.01,1,0.459746,0.711817
Copelan3,2,0.87,0.01,1,0.785696,0.175553
Copelan3,2,0.87,0.01,1,0.521915,0.625122
Copelan3,2,0.87,0.01,1,0.485035,0.291727
Copelan3,2,0.87,0.01,1,0.178078,0.670103
Copelan3,2,0.87,0.01,1,0.204516,0.698598
Copelan3,2,0.87,0.01,1,0.555532,0.978965
Copelan3,2,0.87,0.01,1,0.974948,0.525668
Copelan3,2,0.87,0.01,1,0.518276,0.193566
Copelan3,2,0.87,0.01,1,0.333747,0.753779
Copelan3,2,0.87,0.01,1,0.236446,0.60524
Copelan3,2,0.87,0.01,1,0.325339,0.418582
Copelan3,2,0.87,0.01,1,0.184265,0.205167
Copelan3,2,0.87,0.01,1,0.93244,0.297765
Copelan3,2,0.87,0.01,1,0.69744,0.423885
Copelan3,2,0.87,0.01,1,0.96547,0.852303
Copelan3,2,0.87,0.01,1,0.653777,0.31244
Copelan3,2,0.87,0.01,1,0.772547,0.619053
Copelan3,2,0.87,0.01,1,0.091782,0.105708
Copelan3,2,0.87,0.01,1,0.356132,0.779684
Copelan3,2,0.87,0.01,1,0.940874,0.095618
Copelan3,2,0.87,0.01,1,0.846734,0.314065
Copelan3,2,0.87,0.01,1,0.525906,0.890073
Copelan3,2,0.87,0.01,1,0.832041,0.473376
Copelan3,2,0.87,0.01,1,0.110773,0.542153
Copelan3,2,0.87,0.01,1,0.743975,0.585433
Copelan3,2,0.87,0.01,1,0.693052,0.581786
Copelan3,2,0.87,0.01,1,0.824373,0.868143
Copelan3,2,0.87,0.01,1,0.354317,0.300086
Copelan3,2,0.87,0.01,1,0.054076,0.547537
Copelan3,2,0.87,0.01,1,0.604959,0.705753
Copelan3,2,0.87,0.01,1,0.114855,0.69044
Copelan3,2,0.87,0.01,1,0.338522,0.742763
Copelan3,2,0.87,0.01,1,0.538325,0.365694
Copelan3,2,0.87,0.01,1,0.616967,0.95587
Copelan3,2,0.87,0.01,1,0.74479,0.808248
Copelan3,2,0.87,0.01,1,0.237271,0.736331
Copelan3,2,0.87,0.01,1,0.278484,0.688156
Copelan3,2,0.87,0.01,1,0.511592,0.635415
Copelan3,2,0.87,0.01,1,0.191303,0.584884
Copelan3,2,0.87,0.01,1,0.340437,0.956972
Copelan3,2,0.87,0.01,1,0.458607,0.680277
Copelan3,2,0.87,0.01,1,0.665318,0.4592
Copelan3,2,0.87,0.01,1,0.520716,0.797981
Copelan3,2,0.87,0.01,1,0.850026,0.494154
Copelan3,2,0.87,0.01,1,0.583203,0.414048
Copelan3,2,0.87,0.01,1,0.491354,0.409927
Copelan3,2,0.87,0.01,1,0.900499,0.117344
Copelan3,2,0.87,0.01,1,0.353604,0.509313
Copelan3,2,0.87,0.01,1,0.188619,0.669685
Copelan3,2,0.87,0.01,1,0.014871,0.45149
Copelan3,2,0.87,0.01,1,0.232899,0.282526
Copelan3,2,0.87,0.01,1,0.730546,0.469734
Copelan3,2,0.87,0.01,1,0.388818,0.475727
Copelan3,2,0.87,0.01,1,0.701989,0.734087
Copelan3,2,0.87,0.01,1,0.478102,0.581212
Copelan3,2,0.87,0.01,1,0.976965,0.859517
Copelan3,2,0.87,0.01,1,0.639897,0.155272
Copelan3,2,0.87,0.01,1,0.587316,0.499907
Copelan3,2,0.87,0.01,1,0.556149,0.049026
Copelan3,2,0.87,0.01,1,0.487938,0.38675
Copelan3,2,0.87,0.01,1,0.772151,0.404266
Copelan3,2,0.87,0.01,1,0.934206,0.499312
Copelan3,2,0.87,0.01,1,0.759766,0.969706
Copelan3,2,0.87,0.01,1,0.414293,0.967019
Copelan3,2,0.87,0.01,1,0.338135,0.281325
Copelan3,2,0.87,0.01,1,0.812898,0.250454
Copelan3,2,0.87,0.01,1,0.317595,0.135169
Copelan3,2,0.87,0.01,1,0.261341,0.495211
Copelan3,2,0.87,0.01,1,0.574031,0.961982
Copelan3,2,0.87,0.01,1,0.452221,0.587177
Copelan3,2,0.87,0.01,1,0.884955,0.289935
Copelan3,2,0.87,0.01,1,0.391911,0.389279
Copelan3,2,0.87,0.01,1,0.703227,0.215233
Copelan3,2,0.87,0.01,1,0.478733,0.968181
Copelan3,2,0.87,0.01,1,0.347407,0.59331
Copelan3,2,0.87,0.01,1,0.323579,0.653004
Copelan3,2,0.87,0.01,1,0.633989,0.93181
Copelan3,2,0.87,0.01,1,0.650332,0.047733
Copelan3,2,0.87,0.01,1,0.742149,0.765947
Copelan3,2,0.87,0.01,1,0.827897,0.184336
Copelan3,2,0.87,0.01,1,0.142325,0.911515
Copelan3,2,0.87,0.01,1,0.099076,0.499104
Copelan3,2,0.87,0.01,1,0.195336,0.342306
Copelan3,2,0.87,0.01,1,0.378473,0.855069
Copelan3,2,0.87,0.01,1,0.223639,0.844065
Copelan3,2,0.87,0.01,1,0.061579,0.402208
Copelan3,2,0.87,0.01,1,0.704815,0.17867
Copelan3,2,0.87,0.01,1,0.837945,0.684436
Copelan3,2,0.87,0.01,1,0.543397,0.070645
Copelan3,2,0.87,0.01,1,0.212654,0.330777
Copelan3,2,0.87,0.01,1,0.004152,0.210331
Copelan3,2,0.87,0.01,1,0.276975,0.429535
Copelan3,2,0.87,0.01,1,0.657104,0.732355
Copelan3,2,0.87,0.01,1,0.085385,0.583093
Copelan3,2,0.87,0.01,1,0.598536,0.864821
Copelan3,2,0.87,0.01,1,0.635417,0.405863
Copelan3,2,0.87,0.01,1,0.104674,0.713006
Copelan3,2,0.87,0.01,1,0.844449,0.863443
Copelan3,2,0.87,0.01,1,0.665457,0.439838
Copelan3,2,0.87,0.01,1,0.685038,0.085741
Copelan3,2,0.87,0.01,1,0.20224,0.228149
Copelan3,2,0.87,0.01,1,0.466649,0.117025
Copelan3,2,0.87,0.01,1,0.30248,0.985408
Copelan3,2,0.87,0.01,1,0.624729,0.233544
Copelan3,2,0.87,0.01,1,0.776977,0.266724
Copelan3,2,0.87,0.01,1,0.407774,0.095318
Copelan3,2,0.87,0.01,1,0.989488,0.32214
Copelan3,2,0.87,0.01,1,0.443546,0.906503
Copelan3,2,0.87,0.01,1,0.658561,0.944356
Copelan3,2,0.87,0.01,1,0.406979,0.114927
Copelan3,2,0.87,0.01,1,0.747573,0.232989
Copelan3,2,0.87,0.01,1,0.589547,0.419425
Copelan3,2,0.87,0.01,1,0.846151,0.363801
Copelan3,2,0.87,0.01,1,0.359798,0.646543
Copelan3,2,0.87,0.01,1,0.086918,0.856501
Copelan3,2,0.87,0.01,1,0.785054,0.65901
Copelan3,2,0.87,0.01,1,0.684156,0.963061
Copelan3,2,0.87,0.01,1,0.615318,0.470598
Copelan3,2,0.87,0.01,1,0.404152,0.753023
Copelan3,2,0.87,0.01,1,0.051824,0.692375
Copelan3,2,0.87,0.01,1,0.775281,0.800634
Copelan3,2,0.87,0.01,1,0.768092,0.207646
Copelan3,2,0.87,0.01,1,0.842755,0.613068
Copelan3,2,0.87,0.01,1,0.70372,0.988457
Copelan3,2,0.87,0.01,1,0.646613,0.529632
Copelan3,2,0.87,0.01,1,0.187125,0.747356
Copelan3,2,0.87,0.01,1,0.581716,0.9221
Copelan3,2,0.87,0.01,1,0.271653,0.206395
Copelan3,2,0.87,0.01,1,0.608124,0.635278
Copelan3,2,0.87,0.01,1,0.276718,0.689585
Copelan3,2,0.87,0.01,1,0.798208,0.622201
Copelan3,2,0.87,0.01,1,0.777425,0.690517
Copelan3,2,0.87,0.01,1,0.896582,0.063233
Copelan3,2,0.87,0.01,1,0.555003,0.703345
Copelan3,2,0.87,0.01,1,0.960444,0.81451
Copelan3,2,0.87,0.01,1,0.119878,0.183727
Copelan3,2,0.87,0.01,1,0.136619,0.684909
Copelan3,2,0.87,0.01,1,0.541011,0.511805
Copelan3,2,0.87,0.01,1,0.665638,0.39854
Copelan3,2,0.87,0.01,1,0.792361,0.620378
Copelan3,2,0.87,0.01,1,0.956303,0.156111
Copelan3,2,0.87,0.01,1,0.158272,0.269235
Copelan3,2,0.87,0.01,1,0.947157,0.200724
Copelan3,2,0.87,0.01,1,0.749481,0.71319
Copelan3,2,0.87,0.01,1,0.029727,0.337611
Copelan3,2,0.87,0.01,1,0.808582,0.132121
Copelan3,2,0.87,0.01,1,0.686508,0.177201
Copelan3,2,0.87,0.01,1,0.556413,0.64275
Copelan3,2,0.87,0.01,1,0.985033,0.300855
Copelan3,2,0.87,0.01,1,0.699791,0.072962
Copelan3,2,0.87,0.01,1,0.14878,0.448275
Copelan3,2,0.87,0.01,1,0.807074,0.169261
Copelan3,2,0.87,0.01,1,0.366687,0.733851
Copelan3,2,0.87,0.01,1,0.331253,0.957323
Copelan3,2,0.87,0.01,1,0.974456,0.414769
Copelan3,2,0.87,0.01,1,0.959166,0.065197
Copelan3,2,0.87,0.01,1,0.415105,0.794866
Copelan3,2,0.87,0.01,1,0.254397,0.168157
Copelan3,2,0.87,0.01,1,0.139717,0.875625
Copelan3,2,0.87,0.01,1,0.547545,0.49901
Copelan3,2,0.87,0.01,1,0.724417,0.529726
Copelan3,2,0.87,0.01,1,0.224787,0.79577
Copelan3,2,0.87,0.01,1,0.886704,0.353876
Copelan3,2,0.87,0.01,1,0.967079,0.199452
Copelan3,2,0.87,0.01,1,0.854249,0.335772
Copelan3,2,0.87,0.01,1,0.039421,0.50401
Copelan3,2,0.87,0.01,1,0.012834,0.053762
Copelan3,2,0.87,0.01,1,0.214325,0.496477
Copelan3,2,0.87,0.01,1,0.069848,0.949701
Copelan3,2,0.87,0.01,1,0.926073,0.322251
Copelan3,2,0.87,0.01,1,0.850331,0.150777
Copelan3,2,0.87,0.01,1,0.282671,0.750089
Copelan3,2,0.87,0.01,1,0.314033,0.756013
Copelan3,2,0.87,0.01,1,0.293226,0.206839
Copelan3,2,0.87,0.01,1,0.473677,0.624531
Copelan3,2,0.87,0.01,1,0.041846,0.603001
Copelan3,2,0.87,0.01,1,0.960192,0.994693
Copelan3,2,0.87,0.01,1,0.048589,0.297347
Copelan3,2,0.87,0.01,1,0.087181,0.931337
Copelan3,2,0.87,0.01,1,0.64136,0.063062
Copelan3,2,0.87,0.01,1,0.129833,0.65412
Copelan3,2,0.87,0.01,1,0.820507,0.379725
Copelan3,2,0.87,0.01,1,0.22045,0.963628
Copelan3,2,0.87,0.01,1,0.924608,0.282028
Copelan3,2,0.87,0.01,1,0.992874,0.848917
Copelan3,2,0.87,0.01,1,0.274716,0.636735
Copelan3,2,0.87,0.01,1,0.271767,0.319746
Copelan3,2,0.87,0.01,1,0.449969,0.42188
Copelan3,2,0.87,0.01,1,0.928459,0.682867
Copelan3,2,0.87,0.01,1,0.937323,0.079786
Copelan3,2,0.87,0.01,1,0.216527,0.818339
Copelan3,2,0.87,0.01,1,0.321383,0.47259
Copelan3,2,0.87,0.01,1,0.280083,0.675371
Copelan3,2,0.87,0.01,1,0.826177,0.307945
Copelan3,2,0.87,0.01,1,0.358526,0.328434
Copelan3,2,0.87,0.01,1,0.363332,0.176052
Copelan3,2,0.87,0.01,1,0.090733,0.463761
Copelan3,2,0.87,0.01,1,0.059223,0.962623
Copelan3,2,0.87,0.01,1,0.048336,0.815375
Copelan3,2,0.87,0.01,1,0.056483,0.267028
Copelan3,2,0.87,0.01,1,0.998037,0.210132
Copelan3,2,0.87,0.01,1,0.472791,0.147898
Copelan3,2,0.87,0.01,1,0.904017,0.172684
Copelan3,2,0.87,0.01,1,0.625079,0.075294
Copelan3,2,0.87,0.01,1,0.927541,0.048492
Copelan3,2,0.87,0.01,1,0.840858,0.351969
Copelan3,2,0.87,0.01,1,0.745415,0.214855
Copelan3,2,0.87,0.01,1,0.312526,0.674254
Copelan3,2,0.87,0.01,1,0.071656,0.523884
Copelan3,2,0.87,0.01,1,0.465729,0.886927
Copelan3,2,0.87,0.01,1,0.666819,0.137936
Copelan3,2,0.87,0.01,1,0.129086,0.988113
Copelan3,2,0.87,0.01,1,0.28459,0.229895
Copelan3,2,0.87,0.01,1,0.361371,0.435952
Copelan3,2,0.87,0.01,1,0.348061,0.415756
Copelan3,2,0.87,0.01,1,0.073982,0.063522
Copelan3,2,0.87,0.01,1,0.836132,0.198522
Copelan3,2,0.87,0.01,1,0.48599,0.82216
Copelan3,2,0.87,0.01,1,0.401758,0.79124
Copelan3,2,0.87,0.01,1,0.493513,0.986476
Copelan3,2,0.87,0.01,1,0.098715,0.456187
Copelan3,2,0.87,0.01,1,0.67445,0.596431
Copelan3,2,0.87,0.01,1,0.212382,0.821491
Copelan3,2,0.87,0.01,1,0.672738,0.613929
Copelan3,2,0.87,0.01,1,0.510751,0.620316
Copelan3,2,0.87,0.01,1,0.599175,0.585579
Copelan3,2,0.87,0.01,1,0.312076,0.373491
Copelan3,2,0.87,0.01,1,0.966095,0.067798
Copelan3,2,0.87,0.01,1,0.178321,0.624253
Copelan3,2,0.87,0.01,1,0.437432,0.224742
Copelan3,2,0.87,0.01,1,0.424314,0.470168
Copelan3,2,0.87,0.01,1,0.973662,0.503381
Copelan3,2,0.87,0.01,1,0.989454,0.336716
Copelan3,2,0.87,0.01,1,0.843376,0.592056
Copelan3,2,0.87,0.01,1,0.437802,0.135647
Copelan3,2,0.87,0.01,1,0.143786,0.246562
Copelan3,2,0.87,0.01,1,0.770383,0.953772
Copelan3,2,0.87,0.01,1,0.846145,0.23159
Copelan3,2,0.87,0.01,1,0.793501,0.810081
Copelan3,2,0.87,0.01,1,0.846229,0.536496
Copelan3,2,0.87,0.01,1,0.418481,0.143755
Copelan3,2,0.87,0.01,1,0.389296,0.379007
Copelan3,2,0.87,0.01,1,0.385284,0.823065
Copelan3,2,0.87,0.01,1,0.522658,0.52523
Copelan3,2,0.87,0.01,1,0.604193,0.314494
Copelan3,2,0.87,0.01,1,0.534495,0.881483
Copelan3,2,0.87,0.01,1,0.290874,0.864166
Copelan3,2,0.87,0.01,1,0.30723,0.962394
Copelan3,2,0.87,0.01,1,0.344201,0.14752
Copelan3,2,0.87,0.01,1,0.427599,0.875541
Copelan3,2,0.87,0.01,1,0.176204,0.510512
Copelan3,2,0.87,0.01,1,0.692113,0.530646
Copelan3,2,0.87,0.01,1,0.29918,0.518456
Copelan3,2,0.87,0.01,1,0.896227,0.213191
Copelan3,2,0.87,0.01,1,0.489102,0.618661
Copelan3,2,0.87,0.01,1,0.186921,0.423525
Copelan3,2,0.87,0.01,1,0.493785,0.852072
Copelan3,2,0.87,0.01,1,0.740648,0.268944
Copelan3,2,0.87,0.01,1,0.616099,0.311683
Copelan3,2,0.87,0.01,1,0.507631,0.927678
Copelan3,2,0.87,0.01,1,0.919409,0.754435
Copelan3,2,0.87,0.01,1,0.816702,0.552811
Copelan3,2,0.87,0.01,1,0.179222,0.130938
Copelan3,2,0.87,0.01,1,0.099521,0.74052
Copelan3,2,0.87,0.01,1,0.920414,0.812097
Copelan3,2,0.87,0.01,1,0.790091,0.217085
Copelan3,2,0.87,0.01,1,0.316809,0.249542
Copelan3,2,0.87,0.01,1,0.952766,0.719086
Copelan3,2,0.87,0.01,1,0.178778,0.671512
Copelan3,2,0.87,0.01,1,0.97727,0.059391
Copelan3,2,0.87,0.01,1,0.950762,0.293142
Copelan3,2,0.87,0.01,1,0.906228,0.765574
Copelan3,2,0.87,0.01,1,0.675663,0.497042
Copelan3,2,0.87,0.01,1,0.489637,0.629618
Copelan3,2,0.87,0.01,1,0.514897,0.270601
Copelan3,2,0.87,0.01,1,0.328533,0.498544
Copelan3,2,0.87,0.01,1,0.273362,0.030074
Copelan3,2,0.87,0.01,1,0.858135,0.569897
Copelan3,2,0.87,0.01,1,0.824963,0.01897
Copelan3,2,0.87,0.01,1,0.736839,0.044466
Copelan3,2,0.87,0.01,1,0.258412,0.577602
Copelan3,2,0.87,0.01,1,0.680498,0.662235
Copelan3,2,0.87,0.01,1,0.535052,0.749381
Copelan3,2,0.87,0.01,1,0.349001,0.682784
Copelan3,2,0.87,0.01,1,0.921179,0.549894
Copelan3,2,0.87,0.01,1,0.9903,0.388603
Copelan3,2,0.87,0.01,1,0.866187,0.160022
Copelan3,2,0.87,0.01,1,0.684852,0.356922
Copelan3,2,0.87,0.01,1,0.483315,0.187753
Copelan3,2,0.87,0.01,1,0.122532,0.202421
Copelan3,2,0.87,0.01,1,0.094534,0.970143
Copelan3,2,0.87,0.01,1,0.438424,0.219273
Copelan3,2,0.87,0.01,1,0.572997,0.104233
Copelan3,2,0.87,0.01,1,0.394147,0.197052
Copelan3,2,0.87,0.01,1,0.334021,0.876058
Copelan3,2,0.87,0.01,1,0.259376,0.463402
Copelan3,2,0.87,0.01,1,0.742904,0.503128
Copelan3,2,0.87,0.01,1,0.879627,0.897188
Copelan3,2,0.87,0.01,1,0.5491,0.629366
Copelan3,2,0.87,0.01,1,0.812575,0.504128
Copelan3,2,0.87,0.01,1,0.176755,0.207652
Copelan3,2,0.87,0.01,1,0.027095,0.084004
Copelan3,2,0.87,0.01,1,0.103651,0.526931
Copelan3,2,0.87,0.01,1,0.404575,0.44517
Copelan3,2,0.87,0.01,1,0.256942,0.171944
Copelan3,2,0.87,0.01,1,0.610419,0.457389
Copelan3,2,0.87,0.01,1,0.974198,0.423509
Copelan3,2,0.87,0.01,1,0.89245,0.822305
Copelan3,2,0.87,0.01,1,0.011103,0.342182
Copelan3,2,0.87,0.01,1,0.422412,0.863272
Copelan3,2,0.87,0.01,1,0.667074,0.3169
Copelan3,2,0.87,0.01,1,0.582531,0.65102
Copelan3,2,0.87,0.01,1,0.093358,0.430045
Copelan3,2,0.87,0.01,1,0.025669,0.512791
Copelan3,2,0.87,0.01,1,0.768496,0.55875
Copelan3,2,0.87,0.01,1,0.981325,0.625072
Copelan3,2,0.87,0.01,1,0.089786,0.644739
Copelan3,2,0.87,0.01,1,0.787442,0.539481
Copelan3,2,0.87,0.01,1,0.169343,0.892528
Copelan3,2,0.87,0.01,1,0.260331,0.362221
Copelan3,2,0.87,0.01,1,0.543326,0.279358
Copelan3,2,0.87,0.01,1,0.432668,0.268635
Copelan3,2,0.87,0.01,1,0.119358,0.01497
Copelan3,2,0.87,0.01,1,0.187827,0.92096
