@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
Stochas2,0,79,26.073947,18.947186,0.592799,46.463336
Stochas2,0,76,5.595658,13.127144,2.825622,143.822063
Stochas2,0,79,16.863289,18.671788,1.021786,58.00867
Stochas2,0,77,9.406447,16.254791,1.895619,94.873571
Stochas2,0,79,7.945658,15.613188,2.218568,114.157014
Stochas2,0,76,3.618421,11.189565,3.723844,198.299466
Stochas2,0,79,25.029211,19.054871,0.606894,46.663242
Stochas2,0,78,4.401842,11.936079,3.416259,185.60915
Stochas2,0,73,6.821184,13.79609,2.453784,123.318935
Stochas2,0,79,26.007895,19.036739,0.588566,46.269866
Stochas2,0,77,3.136316,9.317985,3.61516,158.456784
Stochas2,0,76,6.778421,14.424271,2.295948,105.219737
Stochas2,0,79,10.1725,16.809904,1.784131,91.397036
Stochas2,0,79,22.406184,19.158814,0.668442,47.427128
Stochas2,0,77,6.084605,14.05577,2.661361,135.480336
Stochas2,0,79,7.3325,14.645862,2.291168,115.167848
Stochas2,0,79,4.730263,12.497442,3.217276,171.118916
Stochas2,0,79,11.312368,17.467257,1.605688,80.340074
Stochas2,0,76,6.505132,13.708165,2.43629,115.469664
Stochas2,0,73,6.283026,13.522439,2.434259,112.214565
Stochas2,0,79,19.842632,19.190968,0.795564,50.785192
Stochas2,0,79,16.537105,18.673668,1.045154,58.718536
Stochas2,0,79,25.368421,19.148912,0.581756,45.430142
Stochas2,0,79,25.571579,18.897414,0.618579,47.492123
Stochas2,0,75,5.063684,13.190777,3.038082,158.303894
Stochas2,0,76,11.0975,17.140222,1.652644,85.992205
Stochas2,0,79,21.010132,19.141042,0.793725,51.219897
Stochas2,0,72,5.592763,13.723369,2.748835,134.312947
Stochas2,0,79,26.315395,18.941103,0.560266,44.951949
Stochas2,0,78,8.051579,15.000924,2.154028,106.839847
Stochas2,0,78,21.153026,19.315739,0.776394,51.59345
Stochas2,0,76,9.952368,17.093692,1.807377,90.269741
Stochas2,0,79,9.252237,16.498694,2.000457,105.720669
Stochas2,0,79,4.702895,12.677732,3.165983,165.658982
Stochas2,0,77,10.220263,16.675464,1.751071,88.542859
Stochas2,0,78,4.7175,12.777383,3.025114,151.655007
Stochas2,0,79,26.09,18.923215,0.600477,46.754409
Stochas2,0,74,5.852105,13.504019,2.557379,121.273491
Stochas2,0,79,9.768289,16.813563,1.92749,100.115678
Stochas2,0,78,6.424342,14.013239,2.533677,125.103224
Stochas2,0,77,3.912632,12.082278,3.604302,193.19739
Stochas2,0,79,25.539079,19.042281,0.581439,46.3241
Stochas2,0,79,10.288026,17.22763,1.783151,92.462036
Stochas2,0,78,4.846316,12.293979,3.071762,159.091116
Stochas2,0,77,9.893947,16.925777,1.847578,93.695473
Stochas2,0,79,12.973289,18.221003,1.456905,76.063835
Stochas2,0,78,4.125658,12.363337,3.454733,182.724836
Stochas2,0,76,3.191974,10.902371,4.252753,243.461345
Stochas2,0,79,25.442368,18.992858,0.617673,47.037331
Stochas2,0,79,26.512895,18.942589,0.559333,45.026928
Stochas2,0,77,6.207763,13.863787,2.649453,138.032524
Stochas2,0,78,5.154605,12.404744,2.915554,149.817706
Stochas2,0,78,20.392105,19.077448,0.758384,49.05188
Stochas2,0,79,25.914868,18.816283,0.590692,45.890726
Stochas2,0,77,4.86,12.870846,3.050067,157.267911
Stochas2,0,79,9.922632,16.53171,1.734143,85.322247
Stochas2,0,79,26.070263,18.873256,0.592035,45.617501
Stochas2,0,79,26.202368,18.822882,0.583529,46.092037
Stochas2,0,77,8.113684,15.173123,2.023509,95.147827
Stochas2,0,79,4.411316,12.157277,3.153879,154.977037
Stochas2,0,76,7.435395,14.795075,2.126945,99.098441
Stochas2,0,78,6.093553,13.789935,2.652256,134.388529
Stochas2,0,79,8.671053,16.198849,2.044569,103.163671
Stochas2,0,78,13.973421,17.927671,1.307171,69.354146
Stochas2,0,79,25.831053,18.878629,0.58079,45.750964
Stochas2,0,78,8.818553,16.330403,2.006071,102.433401
Stochas2,0,79,22.001974,19.262381,0.683876,48.41206
Stochas2,0,79,18.585921,19.361539,0.940716,56.283791
Stochas2,0,76,6.154474,14.067388,2.651573,133.666768
Stochas2,0,78,5.504211,13.832708,2.870628,148.916582
Stochas2,0,78,8.293158,15.197818,2.065716,102.026615
Stochas2,0,76,7.789868,14.563127,2.147509,103.856899
Stochas2,0,74,4.243947,11.258399,3.135518,147.114032
Stochas2,0,78,11.458158,17.789765,1.625827,84.147358
Stochas2,0,76,8.761184,15.827365,1.997219,98.895687
Stochas2,0,79,25.771316,18.719314,0.609152,46.454046
Stochas2,0,78,8.966711,15.906803,2.009739,101.310824
Stochas2,0,79,4.647237,12.604689,3.218103,168.569343
Stochas2,0,79,9.378421,16.380266,1.896355,95.605866
Stochas2,0,77,8.012632,15.193233,2.081122,100.521608
Stochas2,0,78,11.189211,17.556757,1.630145,83.700641
Stochas2,0,79,25.244737,18.881524,0.596271,46.248945
Stochas2,0,79,18.31,18.9035,0.899407,54.461104
Stochas2,0,79,25.680395,19.13914,0.602516,46.866573
Stochas2,0,76,6.705,14.638713,2.366223,116.934234
Stochas2,0,78,7.123553,14.888767,2.413158,126.076077
Stochas2,0,79,7.602632,14.97196,2.328581,122.495366
Stochas2,0,79,25.991447,19.163097,0.592145,46.6095
Copelan3,0,79,20.953026,18.881309,0.793412,52.086767
Copelan3,0,79,21.116053,19.264026,0.751368,50.228669
Copelan3,0,79,15.0425,17.998459,1.157775,61.395588
Copelan3,0,79,16.735526,19.603425,1.12281,64.454052
Copelan3,0,79,23.780789,18.941509,0.630649,47.64269
Copelan3,0,78,10.479211,16.996036,1.739703,90.331096
Copelan3,0,79,19.365132,19.768019,0.850466,52.729439
Copelan3,0,79,11.706711,17.453055,1.556822,79.19482
Copelan3,0,79,19.400658,18.776756,0.88678,55.118354
Copelan3,0,79,21.298816,19.845228,0.769555,51.770327
Copelan3,0,79,24.573553,19.113029,0.626925,47.903464
Copelan3,0,79,22.308684,19.361726,0.721724,50.496825
Copelan3,0,79,18.824868,18.585255,0.856867,52.293313
Copelan3,0,79,20.593026,19.444192,0.821479,53.642888
Copelan3,0,79,20.643026,19.430035,0.777188,50.830752
Copelan3,0,77,12.446447,16.510882,1.374178,68.054022
Copelan3,0,79,18.031842,19.100748,0.992794,58.446909
Copelan3,0,79,20.215789,19.658667,0.832435,53.055963
Copelan3,0,79,22.825658,19.190626,0.670499,48.270884
Copelan3,0,79,26.458947,18.929666,0.546273,44.421307
Copelan3,0,79,19.718684,19.472415,0.862727,54.853802
Copelan3,0,78,10.161053,16.10819,1.843903,93.480353
Copelan3,0,78,16.350921,18.242659,1.060628,58.359433
Copelan3,0,79,24.608289,18.751982,0.636064,47.943089
Copelan3,0,78,18.495395,18.895112,0.948068,56.95626
Copelan3,0,79,13.569342,17.913335,1.254519,64.336538
Copelan3,0,79,16.911711,18.571801,1.03592,59.044277
Copelan3,0,79,25.224211,18.856148,0.586914,45.902051
Copelan3,0,79,20.457632,18.914302,0.769793,50.584747
Copelan3,0,79,19.470263,19.350015,0.867474,53.921503
Copelan3,0,79,25.934211,19.078988,0.600384,46.546848
Copelan3,0,78,20.679079,19.635468,0.812068,52.307179
Copelan3,0,77,11.324079,16.717521,1.541993,75.738702
Copelan3,0,79,24.416184,19.116339,0.640705,48.354732
Copelan3,0,78,22.190263,19.19928,0.693132,48.113034
Copelan3,0,78,14.417895,18.643539,1.276121,68.140669
Copelan3,0,79,25.585921,18.921882,0.600131,46.239322
Copelan3,0,79,17.891184,19.151079,0.941411,55.407567
Copelan3,0,79,21.513158,18.939327,0.777032,51.069048
Copelan3,0,79,23.319605,19.043091,0.649952,47.924472
Copelan3,0,78,17.669342,18.584278,0.938214,55.139458
Copelan3,0,79,25.774342,18.96171,0.595419,46.108203
Copelan3,0,79,23.240526,19.177678,0.662721,47.964967
Copelan3,0,79,20.192632,19.436025,0.786609,50.650358
Copelan3,0,79,25.349605,19.161303,0.589464,46.01424
Copelan3,0,78,15.574474,18.236729,1.138413,61.332698
Copelan3,0,79,13.466579,18.177457,1.364296,71.869831
Copelan3,0,79,25.017368,19.060771,0.612359,46.820827
Copelan3,0,79,15.693158,19.229372,1.197977,66.351781
Copelan3,0,79,10.504079,16.729272,1.776061,91.17605
Copelan3,0,79,17.000526,18.946594,1.082221,63.02583
Copelan3,0,79,21.043158,19.115297,0.795976,52.027837
Copelan3,0,79,13.004605,17.743864,1.421345,75.840449
Copelan3,0,79,10.460132,16.531481,1.655871,81.939759
Copelan3,0,78,15.735395,18.377528,1.095488,60.138439
Copelan3,0,78,12.916447,18.261413,1.469332,78.604265
Copelan3,0,78,19.997763,19.36247,0.831201,53.324273
Copelan3,0,79,20.502895,19.550545,0.774326,50.176597
Copelan3,0,79,18.144211,18.909347,1.021394,61.134441
Copelan3,0,79,25.864868,19.054807,0.5786,46.287995
Copelan3,0,79,26.269474,18.96188,0.573368,46.309181
Copelan3,0,79,21.986579,19.252087,0.719144,49.702184
Copelan3,0,79,16.371184,19.181295,1.047888,59.080198
Copelan3,0,79,25.318158,19.01408,0.61196,47.102513
Copelan3,0,79,22.859737,19.234609,0.684625,49.150234
Copelan3,0,79,20.463947,19.588386,0.760771,50.927992
Copelan3,0,79,11.515789,17.658229,1.632353,84.627713
Copelan3,0,79,16.834868,18.854368,0.992699,56.436529
Copelan3,0,79,17.160395,19.263076,1.05765,61.038567
Copelan3,0,79,20.556579,18.905634,0.754685,49.812855
Copelan3,0,78,11.389737,16.06847,1.518361,75.071546
Copelan3,0,79,15.355132,19.233351,1.187917,65.370868
Copelan3,0,79,25.670526,18.917685,0.581795,46.061353
Copelan3,0,79,23.511184,18.954211,0.712836,49.722338
Copelan3,0,78,17.807368,19.326223,0.971165,57.329969
Copelan3,0,79,16.279079,18.644765,1.059191,58.566782
Copelan3,0,79,21.045,19.200345,0.73827,48.982408
Copelan3,0,79,18.686316,18.683247,0.949055,57.528638
Copelan3,0,77,22.558684,19.055635,0.716035,49.315762
Copelan3,0,79,23.347237,18.95743,0.660149,47.784033
Copelan3,0,78,20.148947,18.866258,0.817913,51.858174
Copelan3,0,78,20.535263,18.997858,0.818563,52.786347
Copelan3,0,79,26.033684,18.790999,0.600543,46.562047
Copelan3,0,79,20.527895,18.883685,0.788484,50.733587
Copelan3,0,79,20.041842,19.475574,0.853274,53.688261
Copelan3,0,78,13.478947,17.966151,1.318904,67.531192
Copelan3,0,79,21.259079,18.939606,0.777106,51.576525
Copelan3,0,79,25.038684,18.591143,0.605725,45.989954
Copelan3,0,79,18.865789,19.413564,0.875895,54.159421
Copelan3,0,74,9.6575,16.525154,1.815374,89.914345
Copelan3,0,79,13.788816,18.174284,1.291282,67.042545
Copelan3,0,79,22.732368,19.372364,0.700765,49.631177
Copelan3,0,79,17.333684,18.819086,0.99414,57.513461
Copelan3,0,79,19.367632,19.366642,0.913506,55.975147
Copelan3,0,79,18.843816,19.572617,0.908992,54.709601
Copelan3,0,79,20.297105,19.031384,0.777915,51.240975
Copelan3,0,79,15.134211,19.246671,1.244079,68.010047
Copelan3,0,79,14.971711,18.575794,1.187879,63.927505
Copelan3,0,79,19.9725,19.276128,0.817957,52.289772
Copelan3,0,79,13.615132,17.913536,1.314346,68.330678
Copelan3,0,79,12.057105,18.264573,1.572809,82.540383
Copelan3,0,79,17.434737,19.136541,1.004193,59.132514
Copelan3,0,78,26.096842,18.701153,0.558353,44.694067
Copelan3,0,78,16.749342,18.885756,1.041445,58.420711
Copelan3,0,79,19.913947,19.819374,0.843226,54.267535
Copelan3,0,77,14.842237,18.984952,1.260904,68.040911
Copelan3,0,79,16.565395,18.896674,1.03926,58.46207
Copelan3,0,79,19.682368,19.329897,0.860973,53.119619
Copelan3,0,78,19.775,19.039468,0.833213,52.009751
Copelan3,0,79,25.378026,19.002856,0.598903,46.371085
Copelan3,0,79,21.271053,18.817691,0.749766,50.189836
Copelan3,0,78,9.268158,15.848097,1.91954,96.16565
Copelan3,0,78,17.317895,19.153353,1.035335,60.031884
Copelan3,0,79,19.633684,19.381085,0.859718,53.419984
Copelan3,0,79,22.348947,19.27604,0.723167,50.364685
Copelan3,0,78,11.920789,17.734587,1.52865,77.539412
Copelan3,0,79,17.575921,19.410765,1.033228,59.388358
Copelan3,0,79,20.250395,19.567345,0.825599,53.587174
Copelan3,0,79,14.689079,18.361746,1.214592,63.712465
Copelan3,0,79,20.335789,20.155716,0.837377,53.302208
Copelan3,0,79,25.633947,18.888379,0.587303,45.958397
Copelan3,0,79,25.879868,18.925023,0.59045,46.448088
Copelan3,0,79,23.098947,19.181383,0.651357,48.334652
Copelan3,0,79,23.049079,19.015439,0.670406,47.92849
Copelan3,0,79,20.426053,19.28051,0.832977,52.52192
Copelan3,0,79,25.111974,19.060529,0.59055,46.071575
Copelan3,0,79,20.829474,19.376461,0.796777,51.828381
Copelan3,0,79,25.119342,18.770374,0.604142,46.183698
Copelan3,0,79,21.594079,19.334945,0.764179,51.506744
Copelan3,0,78,25.719079,19.03388,0.582093,46.012806
Copelan3,0,79,21.813026,19.124675,0.66436,46.330836
Copelan3,0,79,16.234211,18.55188,1.059723,58.803823
Copelan3,0,79,18.460526,19.81245,0.95309,57.964165
Copelan3,0,78,15.664079,19.143957,1.122146,60.816661
Copelan3,0,79,9.283684,15.624683,1.83205,88.788449
Copelan3,0,79,13.373158,17.994501,1.338816,68.656354
Copelan3,0,79,16.516184,19.179636,1.156726,65.827064
Copelan3,0,79,25.056447,18.972739,0.621946,47.097338
Copelan3,0,77,20.831842,19.596335,0.776283,51.325781
Copelan3,0,79,20.103947,19.240773,0.817586,52.85281
Copelan3,0,79,20.771711,19.316048,0.786929,51.581838
Copelan3,0,79,25.638289,19.00937,0.574565,45.989216
Copelan3,0,78,21.145658,18.960311,0.748659,50.331672
Copelan3,0,79,26.523158,19.066714,0.53724,44.758869
Copelan3,0,79,14.723816,17.994218,1.229787,66.683911
Copelan3,0,79,20.843684,19.502821,0.784471,52.025878
Copelan3,0,79,20.671711,19.599886,0.742616,49.63949
Copelan3,0,79,21.005658,19.18113,0.802931,52.51404
Copelan3,0,79,21.454474,19.110579,0.793517,52.769415
Copelan3,0,79,25.9125,19.134974,0.584421,46.300814
Copelan3,0,79,17.651711,19.22549,0.949504,55.279204
Copelan3,0,79,25.341316,18.85292,0.604081,46.590622
Copelan3,0,79,22.016053,19.4103,0.740322,50.952271
Copelan3,0,79,25.492632,18.742927,0.603112,46.431502
Copelan3,0,78,18.833684,19.087643,0.823587,51.125656
Copelan3,0,78,21.584079,19.428656,0.766117,51.411797
Copelan3,0,79,22.092368,19.355817,0.731996,50.215376
Copelan3,0,79,21.959211,19.548732,0.750058,50.78159
Copelan3,0,79,18.136842,19.299702,1.002882,60.036329
Copelan3,0,78,18.353947,19.515709,0.959392,57.262808
Copelan3,0,79,20.778684,18.852302,0.771161,50.892064
Copelan3,0,79,22.264868,19.154496,0.711867,49.87602
Copelan3,0,79,16.185921,19.062871,1.148005,64.495357
Copelan3,0,79,25.99,19.090902,0.598207,46.569658
Copelan3,0,78,19.880263,19.669985,0.841678,52.877313
Copelan3,0,79,18.783684,19.343544,0.899919,53.481853
Copelan3,0,79,9.659342,16.15211,1.814328,88.046605
Copelan3,0,79,17.761974,18.646544,0.980918,56.504213
Copelan3,0,79,25.145526,19.106585,0.622995,47.016413
Copelan3,0,79,22.455921,19.306919,0.715107,50.237244
Copelan3,0,79,20.534737,18.986868,0.780547,51.553623
Copelan3,0,79,20.920658,18.934152,0.741846,49.875849
Copelan3,0,79,11.293947,17.58906,1.653426,85.6151
Copelan3,0,78,14.327763,18.4899,1.275274,67.506415
Copelan3,0,79,17.473289,18.976993,0.978511,57.482856
Copelan3,0,79,14.141974,18.274349,1.244201,65.146138
Copelan3,0,79,20.450526,19.406416,0.822396,52.358344
Copelan3,0,78,19.101579,19.24737,0.894868,54.698799
Copelan3,0,79,10.672368,17.176013,1.752767,90.647121
Copelan3,0,78,20.108289,19.524111,0.792563,50.154936
Copelan3,0,79,18.962895,18.712153,0.845304,51.42529
Copelan3,0,79,15.822105,18.639727,1.149917,63.537344
Copelan3,0,79,14.963026,18.653103,1.174555,63.372079
Copelan3,0,79,26.348816,18.984804,0.547931,45.322782
Copelan3,0,79,25.427105,18.807983,0.553215,44.851343
Copelan3,0,79,18.782632,18.841545,0.890005,55.191329
Copelan3,0,78,14.170789,17.898965,1.264221,66.215885
Copelan3,0,79,20.047368,19.150749,0.832663,52.892985
Copelan3,0,79,18.924868,19.349263,0.933448,57.200182
Copelan3,0,79,23.398684,18.946847,0.624285,46.816919
Copelan3,0,79,19.476579,18.932289,0.842498,53.256414
Copelan3,0,79,20.017895,19.228151,0.796001,51.844533
Copelan3,0,79,25.759868,18.833906,0.598405,46.277981
Copelan3,0,79,11.680132,17.490262,1.511499,76.762745
Copelan3,0,79,20.922632,19.255941,0.810066,53.281592
Copelan3,0,79,17.975658,19.178221,1.015817,60.286973
Copelan3,0,79,11.042368,17.761099,1.68959,88.186812
Copelan3,0,78,12.545,17.586312,1.440215,71.950522
Copelan3,0,77,18.933289,18.672373,0.88664,54.141063
Copelan3,0,79,25.611842,19.160499,0.585909,46.068577
Copelan3,0,79,21.879474,19.254714,0.742402,50.595665
Copelan3,0,79,19.618553,19.836049,0.866971,54.211559
Copelan3,0,79,25.484342,19.207698,0.580657,46.065268
Copelan3,0,78,19.384211,19.73084,0.87424,54.699563
Copelan3,0,78,16.296711,19.041495,1.107448,62.306658
Copelan3,0,79,15.696053,18.610099,1.182916,65.5828
Copelan3,0,79,25.807105,19.066922,0.582198,45.780671
Copelan3,0,79,16.856711,18.731531,1.063109,60.61833
Copelan3,0,78,11.298421,16.907189,1.551514,77.608326
Copelan3,0,79,11.183026,17.517662,1.579651,79.348506
Copelan3,0,79,20.203553,19.332847,0.82311,52.709835
Copelan3,0,78,18.602632,19.017097,0.935266,56.138257
Copelan3,0,78,22.309737,18.829571,0.699785,48.773695
Copelan3,0,79,16.129605,18.718838,1.135954,63.721568
Copelan3,0,79,19.0475,19.764791,0.900622,55.394797
Copelan3,0,79,26.154474,18.953102,0.577639,45.708501
Copelan3,0,79,17.032632,19.739307,1.106604,64.496118
Copelan3,0,78,19.958947,19.140826,0.822471,52.582106
Copelan3,0,77,18.829605,18.827878,0.874618,53.176494
Copelan3,0,79,18.005658,19.640683,0.959956,57.046713
Copelan3,0,79,21.163289,19.377712,0.775603,50.919365
Copelan3,0,79,9.062368,15.89319,2.022755,103.281289
Copelan3,0,78,21.186974,19.484958,0.736014,50.078124
Copelan3,0,78,20.968684,19.498517,0.743263,49.55873
Copelan3,0,79,20.457632,19.589069,0.775328,50.583688
Copelan3,0,79,19.668816,19.41266,0.883815,55.13343
Copelan3,0,79,22.261316,18.942371,0.762687,50.917726
Copelan3,0,79,25.719342,19.145871,0.565052,45.731842
Copelan3,0,79,20.847632,19.443865,0.786998,51.681171
Copelan3,0,79,20.529868,19.289103,0.749356,49.418605
Copelan3,0,79,19.680658,19.492741,0.844543,53.435709
Copelan3,0,79,23.700395,19.09558,0.630009,46.94783
Copelan3,0,79,15.196974,19.118051,1.159044,62.581562
Copelan3,0,79,25.782895,18.949968,0.597521,47.135796
Copelan3,0,79,12.631974,16.954446,1.360215,68.716547
Copelan3,0,79,21.655526,19.165718,0.784287,52.295363
Copelan3,0,79,25.862237,18.975832,0.585664,46.167576
Copelan3,0,79,18.361711,18.833127,0.927284,54.813115
Copelan3,0,78,13.088684,18.387149,1.390607,71.062683
Copelan3,0,78,15.933289,18.019303,1.051748,57.304062
Copelan3,0,78,11.929868,17.606315,1.42108,69.788002
Copelan3,0,79,21.379474,19.567369,0.774395,52.031852
Copelan3,0,78,9.882763,16.678826,1.872172,97.256765
Copelan3,0,79,20.983816,19.166466,0.754474,50.750905
Copelan3,0,78,12.020658,17.47951,1.563073,80.37153
Copelan3,0,79,20.643816,18.789442,0.768642,50.727067
Copelan3,0,78,12.745,18.153682,1.507565,79.426865
Copelan3,0,78,20.421053,18.99336,0.815899,52.017879
Copelan3,0,78,10.988553,16.481848,1.665524,84.611383
Copelan3,0,77,16.021579,19.072712,1.153698,63.580027
Copelan3,0,79,18.913947,18.651865,0.889693,54.18789
Copelan3,0,79,18.346711,19.746757,0.944315,56.626958
Copelan3,0,77,14.228289,18.039777,1.256384,66.677126
Copelan3,0,79,22.749868,19.923011,0.700946,49.942588
Copelan3,0,79,18.115263,18.566708,0.891509,52.780888
Copelan3,0,78,23.054474,19.056417,0.694534,48.923795
Copelan3,0,79,11.656053,17.675388,1.56437,80.672472
Copelan3,0,78,21.169211,19.357412,0.763323,50.297788
Copelan3,0,78,14.652895,18.396962,1.213107,64.725297
Copelan3,0,78,21.325263,19.340855,0.7735,51.250658
Copelan3,0,79,25.632895,19.212564,0.578767,46.200112
Copelan3,0,79,23.233947,18.878835,0.655111,48.399975
Copelan3,0,79,11.128158,16.380718,1.613873,81.025353
Copelan3,0,79,18.023026,19.096073,0.95196,56.085428
Copelan3,0,79,20.946053,18.999529,0.767248,50.0705
Copelan3,0,79,22.570658,19.362379,0.715604,49.751922
Copelan3,0,79,11.305921,17.91039,1.66972,87.133206
Copelan3,0,79,20.557368,19.102876,0.745522,49.272112
Copelan3,0,79,11.935132,17.411982,1.525862,77.6562
Copelan3,0,78,17.38,19.076744,0.970992,55.378001
Copelan3,0,78,19.899605,18.762127,0.793909,50.245093
Copelan3,0,79,21.878684,19.572373,0.753188,51.55925
Copelan3,0,79,15.534605,19.059964,1.156999,63.380808
Copelan3,0,79,25.108553,18.976909,0.612695,47.012071
Copelan3,0,79,18.655,19.594563,0.958147,57.344093
Copelan3,0,77,20.441711,19.36504,0.797548,51.032045
Copelan3,0,79,25.198553,18.802216,0.590515,45.877862
Copelan3,0,79,23.046184,19.14443,0.699296,49.406533
Copelan3,0,78,9.146316,16.678162,2.012731,105.50009
Copelan3,0,78,16.311184,18.802068,1.045598,59.022435
Copelan3,0,78,9.234474,15.663031,2.001918,104.215811
Copelan3,0,79,20.388158,19.2032,0.822475,52.939994
Copelan3,0,79,22.508816,19.220375,0.72429,50.201231
Copelan3,0,79,18.885921,19.556121,0.913225,55.445275
Copelan3,0,79,19.823158,19.135666,0.828784,51.83353
Copelan3,0,79,16.469079,18.319912,1.081845,60.961718
Copelan3,0,79,22.02,19.414038,0.716859,49.213361
Copelan3,0,79,17.618026,19.048716,0.965737,56.122173
Copelan3,0,79,22.124342,19.362931,0.705943,49.043791
Copelan3,0,78,9.040132,15.757616,1.986914,103.75215
Copelan3,0,79,25.8275,18.936858,0.594548,46.205388
Copelan3,0,79,18.084079,19.056344,0.927533,54.997335
Copelan3,0,77,16.403158,18.68203,1.104115,61.99374
Copelan3,0,79,21.947763,19.186266,0.750584,50.65609
Copelan3,0,79,16.736711,19.020021,0.971716,54.849178
Copelan3,0,79,20.030658,19.431241,0.795578,50.822189
Copelan3,0,78,20.275526,19.369734,0.808451,51.569629
Copelan3,0,79,25.589342,18.967206,0.593227,46.465796
Copelan3,0,79,24.396053,19.128034,0.603228,46.409128
Copelan3,0,79,13.293947,18.425345,1.3721,71.176404
Copelan3,0,79,14.330395,17.961777,1.217692,63.219756
Copelan3,0,79,20.3475,19.189345,0.81145,52.861322
Copelan3,0,79,12.363553,17.723785,1.563366,83.028761
Copelan3,0,78,15.942632,18.688126,1.075492,60.097456
Copelan3,0,79,25.924342,18.865028,0.577398,45.727869
Copelan3,0,78,10.84,17.034054,1.680079,85.715566
Copelan3,0,79,21.827763,19.208333,0.735813,50.809672
Copelan3,0,79,18.701184,19.239811,0.955758,57.998375
Copelan3,0,79,25.839868,19.107549,0.582865,46.116278
Copelan3,0,79,19.726711,19.458899,0.853868,53.522819
Copelan3,0,79,19.078553,19.594062,0.901893,55.454827
Copelan3,0,79,18.9775,19.774399,0.876594,54.328513
Copelan3,0,79,23.780789,18.902718,0.650078,48.199888
Copelan3,0,79,21.584474,19.183984,0.724671,49.42996
Copelan3,0,77,11.412763,17.116552,1.557226,78.093408
Copelan3,0,79,20.428026,19.65177,0.839217,53.991167
Copelan3,0,78,18.466447,18.876679,0.918808,54.86692
Copelan3,0,78,14.814079,18.002841,1.171661,61.157383
Copelan3,0,79,17.486711,18.7598,0.988033,57.479039
Copelan3,0,79,24.742368,18.8507,0.60841,46.912863
Copelan3,0,79,18.554737,18.998155,0.942981,56.558592
Copelan3,0,79,22.067105,19.155688,0.727008,50.69935
Copelan3,0,79,22.26,19.205948,0.707032,49.43541
Copelan3,0,79,25.918816,19.123662,0.59685,46.431516
Copelan3,0,79,18.260921,18.792526,0.934525,55.311134
Copelan3,0,79,20.147632,19.832189,0.846224,54.623453
Copelan3,0,78,15.908816,18.370431,1.022077,55.142512
Copelan3,0,79,22.685526,19.478177,0.690451,49.33632
Copelan3,0,79,19.169342,19.581376,0.869406,53.845014
Copelan3,0,78,17.204605,18.358222,0.97057,56.260037
Copelan3,0,78,15.532895,18.334967,1.111777,60.454304
Copelan3,0,79,12.536711,17.902006,1.495859,78.084275
Copelan3,0,79,22.370395,19.197328,0.696317,48.46402
Copelan3,0,79,25.077763,18.889049,0.616003,46.968837
Copelan3,0,79,25.500395,18.93551,0.559503,45.382311
Copelan3,0,78,12.859605,17.717254,1.417629,74.642695
Copelan3,0,79,25.349474,18.969261,0.614629,46.884444
Copelan3,0,77,21.161842,19.2717,0.739646,49.808263
Copelan3,0,78,18.542368,19.054604,0.884804,53.22251
Copelan3,0,79,26.243816,19.062319,0.562171,45.346375
Copelan3,0,79,26.195395,18.985964,0.590421,46.052536
Copelan3,0,79,25.963421,18.818083,0.575014,45.395083
Copelan3,0,79,21.064211,19.218634,0.702546,47.974601
Copelan3,0,79,26.171842,18.872904,0.551958,44.742805
Copelan3,0,79,13.119474,17.99121,1.435654,75.418391
Copelan3,0,79,25.495921,19.13168,0.601809,46.694712
Copelan3,0,79,26.410132,18.692736,0.56052,45.120949
Copelan3,0,79,18.246053,18.590967,0.889246,52.191067
Copelan3,0,79,21.792632,19.540502,0.702074,48.737962
Copelan3,0,79,15.177237,18.274213,1.218484,65.451142
Copelan3,0,79,16.515395,18.927914,1.094385,61.0633
Copelan3,0,79,19.753816,19.355831,0.875929,54.231278
Copelan3,0,79,22.279474,19.506873,0.731333,50.716566
Copelan3,0,79,12.977105,17.676761,1.344233,68.649721
Copelan3,0,79,20.033289,19.315649,0.849596,53.654202
Copelan3,0,79,10.41,16.645433,1.704508,85.763684
Copelan3,0,79,26.1375,18.925833,0.597557,46.615101
Copelan3,0,78,26.384342,18.798132,0.552236,44.672065
Copelan3,0,79,26.200658,18.738087,0.540427,44.313927
Copelan3,0,79,18.123947,19.500659,0.961224,56.992659
Copelan3,0,79,25.389737,19.172234,0.594039,45.868576
Copelan3,0,79,16.244605,18.454454,1.068502,58.268155
Copelan3,0,79,21.358026,19.171922,0.751828,49.576685
Copelan3,0,79,26.376316,18.950818,0.545317,44.731767
Copelan3,0,78,17.696974,18.900968,0.972973,57.675993
Copelan3,0,79,17.874474,18.74919,0.904204,52.792941
Copelan3,0,79,21.437105,19.353984,0.736196,49.908179
Copelan3,0,78,15.871053,18.761209,1.120337,62.157117
Copelan3,0,79,11.136053,16.992968,1.611977,80.650382
Copelan3,0,79,14.410132,17.928761,1.318779,70.230348
Copelan3,0,79,20.157105,19.060725,0.794947,50.956785
Copelan3,0,79,14.996053,18.711265,1.229772,67.557232
Copelan3,0,79,13.040658,18.441606,1.44075,76.713007
Copelan3,0,78,20.468158,19.130447,0.793969,51.276444
