@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
Copelan3,0,78,14.526842,13.045651,1.493982,71.892623
Copelan3,0,79,23.987763,18.280479,0.705737,48.304042
Copelan3,0,79,21.825,17.284558,0.875063,52.796189
Copelan3,0,79,24.461184,18.409332,0.698138,48.69163
Copelan3,0,79,24.7075,18.783345,0.686941,48.953053
Copelan3,0,79,21.279868,17.549515,0.979746,57.093762
Copelan3,0,79,24.248816,18.309099,0.701937,48.660288
Copelan3,0,79,24.866447,18.971764,0.649895,47.605752
Copelan3,0,65,10.21,9.613367,1.728229,64.33565
Copelan3,0,79,19.749342,16.683763,1.10441,61.330065
Copelan3,0,79,22.439605,17.775017,0.858009,53.075984
Copelan3,0,79,22.867895,17.913463,0.823745,52.008005
Copelan3,0,79,23.888026,18.232438,0.732096,49.534751
Copelan3,0,79,22.588684,17.969452,0.862196,53.207736
Copelan3,0,77,13.655921,12.701379,1.538877,70.949263
Copelan3,0,79,22.781842,17.709566,0.805366,50.837754
Copelan3,0,79,24.311184,18.455694,0.688923,48.280977
Copelan3,0,76,11.936316,11.559185,1.705597,74.042226
Copelan3,0,79,21.018553,17.287276,0.965243,56.153797
Copelan3,0,79,20.731447,16.879187,0.987641,57.069144
Copelan3,0,79,24.165789,18.366926,0.708084,49.101128
Copelan3,0,79,23.591184,18.078632,0.725438,48.888127
Copelan3,0,79,19.097763,16.253353,1.07532,57.989866
Copelan3,0,79,16.309868,14.687702,1.400713,70.986514
Copelan3,0,79,21.606447,17.387737,0.908135,54.539767
Copelan3,0,79,22.571053,17.673846,0.837961,52.368976
Copelan3,0,78,23.317368,18.236464,0.780528,50.856847
Copelan3,0,79,24.147895,18.257323,0.6987,48.112133
Copelan3,0,79,21.589737,17.484289,0.890248,53.02472
Copelan3,0,79,23.648421,18.007515,0.719249,48.818514
Copelan3,0,79,13.243289,12.384849,1.689525,79.555953
Copelan3,0,79,21.913421,17.482544,0.884097,53.61439
Copelan3,0,79,22.989211,17.955461,0.801744,51.643928
Copelan3,0,79,23.810263,18.227493,0.748496,50.297526
Copelan3,0,79,22.142763,17.400772,0.816084,50.403681
Copelan3,0,79,23.483553,18.272254,0.762896,50.157643
Copelan3,0,79,23.213553,17.90713,0.778746,50.441968
Copelan3,0,79,23.645132,18.205602,0.752041,50.337175
Copelan3,0,79,15.989079,14.405975,1.447976,73.588879
Copelan3,0,26,3.140789,3.107554,1.893436,24.877995
Copelan3,0,79,18.094342,15.921375,1.278654,68.399777
Copelan3,0,79,20.749474,16.948164,0.938571,54.270596
Copelan3,0,79,23.348947,18.100718,0.771451,50.689041
Copelan3,0,79,21.602632,17.449743,0.881114,53.399681
Copelan3,0,79,22.149474,17.590474,0.867547,53.705453
Copelan3,0,79,21.798947,17.369767,0.866473,52.663278
Copelan3,0,79,14.591842,13.123778,1.519089,74.729084
Copelan3,0,79,23.546053,18.176774,0.765877,50.179803
Copelan3,0,79,17.851447,15.463958,1.196557,62.753536
Copelan3,0,79,25.079342,19.075991,0.626849,47.249807
Copelan3,0,77,11.2775,10.886379,1.877504,82.306557
Copelan3,0,79,20.892105,17.367966,0.976519,56.43651
Copelan3,0,78,18.539342,15.803965,1.106491,58.629436
Copelan3,0,79,20.320526,16.656515,1.011608,57.136193
Copelan3,0,79,23.310263,18.20449,0.769917,50.751613
Copelan3,0,79,23.237632,17.967562,0.798725,51.367327
Copelan3,0,79,23.365789,18.011718,0.789613,51.038639
Copelan3,0,79,25.233816,18.870091,0.631437,47.749776
Copelan3,0,79,21.309079,17.210309,0.948474,55.69365
Copelan3,0,79,16.201579,14.259877,1.346947,66.982831
Copelan3,0,79,20.525921,16.678665,0.93616,53.731407
Copelan3,0,79,25.228289,18.965821,0.619157,46.602034
Copelan3,0,79,20.762632,17.054158,0.924947,53.710426
Copelan3,0,79,22.378158,17.792548,0.845167,52.480178
Copelan3,0,79,19.676316,16.601501,1.066018,58.873623
Copelan3,0,79,21.173947,16.991395,0.933837,54.998222
Copelan3,0,79,22.351842,17.562494,0.854761,52.544763
Copelan3,0,79,17.870395,15.300401,1.172533,61.264961
Copelan3,0,78,15.529605,13.692374,1.398653,68.12897
Copelan3,0,78,15.615263,13.820618,1.41008,70.343841
Copelan3,0,79,21.221579,17.178371,0.926416,54.61154
Copelan3,0,79,19.870395,16.48855,1.050929,59.019536
Copelan3,0,77,10.951184,10.414381,1.910699,85.109099
Copelan3,0,79,23.559211,18.247269,0.761288,49.709016
Copelan3,0,79,17.5325,15.258238,1.205562,62.186356
Copelan3,0,79,22.546579,17.63306,0.828169,51.846063
Copelan3,0,79,18.623553,16.45493,1.203357,64.94771
Copelan3,0,79,20.383026,17.104112,1.001365,57.303976
Copelan3,0,79,23.562895,18.212712,0.743033,49.381206
Copelan3,0,79,21.824605,17.275272,0.883746,52.940983
Copelan3,0,79,21.864342,17.278486,0.849253,52.02032
Copelan3,0,79,16.738421,14.722678,1.297221,65.453135
Copelan3,0,79,23.448553,18.129708,0.766647,50.847242
Copelan3,0,79,19.775526,16.260236,1.010996,56.325584
Copelan3,0,79,21.766711,17.460174,0.885202,53.62106
Copelan3,0,78,15.4875,14.113468,1.491853,75.179468
Copelan3,0,79,19.352895,15.913312,1.065876,58.299796
Copelan3,0,79,19.183289,15.959837,1.0853,59.476346
Copelan3,0,51,5.235921,4.99609,2.059393,52.823325
Copelan3,0,79,22.2625,17.746068,0.864314,52.902757
Copelan3,0,79,24.2725,18.480579,0.688937,48.271777
Copelan3,0,79,24.086184,18.125827,0.7363,49.443051
Copelan3,0,79,24.214342,18.443601,0.695589,48.547126
Copelan3,0,79,15.815789,13.953966,1.339842,65.231998
Copelan3,0,79,23.774079,18.238988,0.753616,50.061623
Copelan3,0,79,22.146974,17.521899,0.862644,52.620449
Copelan3,0,79,23.661711,18.266425,0.750031,49.846693
Copelan3,0,79,23.384868,17.828582,0.777746,50.476774
Copelan3,0,79,24.045132,18.198165,0.729253,49.449119
Copelan3,0,78,18.142368,15.267505,1.157074,60.597047
Copelan3,0,79,21.468947,17.189282,0.881107,52.866484
Copelan3,0,79,19.876447,16.738574,1.076489,59.596981
Copelan3,0,79,17.486842,14.993379,1.238224,63.780943
Copelan3,0,79,21.070526,17.002911,0.954687,56.030578
Copelan3,0,79,24.462895,18.496726,0.672103,47.89285
Copelan3,0,79,23.919474,18.354139,0.734483,49.592282
Copelan3,0,79,25.161316,18.785371,0.639165,47.215269
Copelan3,0,78,16.500789,14.678305,1.361923,68.81612
Copelan3,0,77,12.415789,11.583013,1.609184,71.249793
Copelan3,0,79,25.105,18.908217,0.642043,47.209012
Copelan3,0,79,22.440526,17.722867,0.844389,52.210926
Copelan3,0,79,25.35,18.901612,0.622294,47.3228
Copelan3,0,79,24.560132,18.535302,0.671303,48.261365
Copelan3,0,79,15.966447,14.060412,1.346706,67.054799
Copelan3,0,78,19.793289,16.23088,0.996477,55.172361
Copelan3,0,79,23.376316,18.304762,0.778606,51.136194
Copelan3,0,79,22.553816,17.892023,0.835734,52.229503
Copelan3,0,79,20.982632,17.213167,0.978301,56.530483
Copelan3,0,79,24.646711,18.596078,0.690027,48.972443
Copelan3,0,79,23.033684,17.766347,0.79101,50.660553
Copelan3,0,79,23.396184,18.026366,0.760498,50.179751
Copelan3,0,79,14.293947,12.732182,1.403572,63.918408
Copelan3,0,79,23.992632,18.445637,0.689549,47.830428
Copelan3,0,79,18.090921,15.450167,1.169144,61.458167
Copelan3,0,79,23.742895,17.910393,0.717229,48.533761
Copelan3,0,79,19.897895,16.417196,1.021294,57.212182
Copelan3,0,79,22.007763,17.510796,0.893732,54.38484
Copelan3,0,79,24.084868,18.258997,0.735101,49.652966
Copelan3,0,78,17.255526,14.990764,1.255043,64.210686
Copelan3,0,79,24.019737,18.2994,0.717433,48.792807
Copelan3,0,79,21.863026,17.483577,0.890893,53.640203
Copelan3,0,79,22.158684,17.522976,0.882279,53.221251
Copelan3,0,79,24.792895,18.934725,0.684755,48.490216
Copelan3,0,79,25.241053,18.514935,0.595041,46.469023
Copelan3,0,79,24.283026,18.410892,0.69295,48.5911
Copelan3,0,78,10.228684,10.167703,1.925646,79.800357
Copelan3,0,79,19.958026,16.589056,1.033496,57.643016
Copelan3,0,79,25.225526,18.805649,0.607217,46.169258
Copelan3,0,79,21.644605,17.475302,0.898149,53.818558
Copelan3,0,78,16.050395,13.915495,1.341926,66.687072
Copelan3,0,79,25.771447,18.908979,0.567602,45.209668
Copelan3,0,79,20.067368,16.25743,0.974015,54.929254
Copelan3,0,79,21.816711,17.629956,0.881744,53.17847
Copelan3,0,79,23.104737,17.955016,0.780906,50.26093
Copelan3,0,79,25.033684,18.991665,0.651452,47.907138
Copelan3,0,79,23.110132,18.227556,0.78173,51.215131
Copelan3,0,79,23.44,18.256079,0.797244,51.815611
Copelan3,0,79,19.398816,15.992034,1.027071,56.85017
Copelan3,0,79,20.264868,16.534529,0.981495,55.285128
Copelan3,0,70,10.390921,10.070525,1.874926,74.902885
Copelan3,0,79,24.547632,18.595315,0.693236,48.482859
Copelan3,0,79,19.971447,17.07668,1.045586,58.650467
Copelan3,0,79,19.309474,16.313871,1.04301,57.780106
Copelan3,0,79,20.371579,16.769359,1.007888,57.543811
Copelan3,0,79,24.880263,18.651168,0.675116,48.160584
Copelan3,0,79,23.978158,18.375804,0.726099,49.443747
Copelan3,0,79,21.635526,17.447705,0.924146,55.267869
Copelan3,0,78,24.909342,18.538447,0.667215,47.879569
Copelan3,0,79,24.398947,18.467573,0.696959,48.562775
Copelan3,0,79,21.596842,17.371607,0.876365,52.027839
Copelan3,0,79,22.541711,17.750922,0.829931,52.025703
Copelan3,0,79,17.525789,15.002881,1.219639,63.465636
Copelan3,0,78,10.942237,10.454662,1.882076,81.246922
Copelan3,0,79,21.368684,17.549355,0.97303,57.603382
Copelan3,0,79,17.205526,14.943085,1.25043,65.01676
Copelan3,0,79,17.828421,15.443557,1.178592,61.033277
Copelan3,0,79,16.610526,14.048156,1.219954,60.826431
Copelan3,0,79,23.209605,18.119062,0.792671,51.238419
Copelan3,0,79,18.941711,16.29776,1.184265,63.752856
Copelan3,0,79,23.807895,18.197518,0.728487,48.810575
Copelan3,0,79,25.044079,18.834952,0.622013,47.177339
Copelan3,0,79,23.278026,18.045292,0.742264,49.153898
Copelan3,0,79,24.339605,18.455638,0.68755,48.231654
Copelan3,0,72,11.832763,10.692007,1.498425,58.943573
Copelan3,0,31,4.549211,4.38926,1.77634,30.629039
Copelan3,0,79,17.284079,14.905826,1.193948,60.836623
Copelan3,0,79,20.430658,16.44709,0.962497,54.746753
Copelan3,0,76,13.226711,12.285654,1.570132,70.049665
Copelan3,0,79,22.387105,17.541669,0.850734,52.540398
Copelan3,0,79,24.412895,18.470155,0.684091,48.081021
Copelan3,0,79,25.038289,18.897824,0.642497,47.844506
Copelan3,0,79,11.710658,11.128199,1.596539,66.183534
Copelan3,0,79,23.689737,18.13381,0.725909,49.085784
Copelan3,0,79,21.614474,17.072587,0.883804,53.238603
Copelan3,0,79,23.146447,17.922696,0.769762,50.32935
Copelan3,0,79,15.525263,14.200028,1.500566,74.910747
Copelan3,0,79,15.714737,14.690834,1.483037,74.420323
Copelan3,0,79,24.363158,18.554588,0.728841,50.031247
Copelan3,0,79,25.094605,18.712752,0.648813,47.613083
Copelan3,0,79,18.829605,15.897543,1.088871,58.305402
Copelan3,0,79,23.920132,18.385676,0.718802,48.563275
Copelan3,0,79,22.097895,17.498899,0.86865,52.775438
Copelan3,0,79,17.434474,15.191758,1.237487,63.798255
Copelan3,0,79,20.478816,16.872547,1.032634,60.050165
Copelan3,0,79,18.364737,15.732739,1.21404,65.045307
Copelan3,0,38,5.227632,5.046288,1.905014,40.67547
Copelan3,0,79,21.688026,17.234411,0.844116,51.623567
Copelan3,0,79,23.354605,18.019848,0.784845,50.53616
Copelan3,0,77,12.743158,12.219956,1.71229,78.308387
Copelan3,0,79,24.709474,18.468663,0.65078,46.983166
Copelan3,0,79,21.206447,17.306662,0.951578,55.787186
Copelan3,0,78,16.075132,13.947038,1.244213,60.209917
Copelan3,0,79,23.954079,18.177133,0.718473,49.561035
Copelan3,0,79,24.019605,18.45338,0.739392,50.225391
Copelan3,0,79,24.989474,18.758634,0.624106,46.27773
Copelan3,0,79,21.244868,16.815271,0.916267,53.683126
Copelan3,0,79,21.304868,17.259462,0.951068,55.723908
Copelan3,0,79,23.110395,18.05557,0.799589,50.918448
Copelan3,0,79,22.243289,17.806272,0.849573,51.84708
Copelan3,0,79,23.699605,18.195999,0.751957,49.949655
Copelan3,0,79,23.928553,18.299415,0.731815,49.307472
Copelan3,0,79,24.877763,18.998097,0.656054,47.867095
Copelan3,0,79,12.418158,11.635326,1.724334,77.167074
Copelan3,0,79,21.305395,17.298438,0.927061,54.784952
Copelan3,0,79,22.304868,17.582705,0.855309,52.774049
Copelan3,0,79,19.882895,16.435455,1.010474,56.458054
Copelan3,0,79,25.259342,18.710611,0.629293,47.048346
Copelan3,0,79,19.840263,16.530379,1.025864,57.600518
Copelan3,0,79,21.589868,17.261269,0.881775,52.706476
Copelan3,0,79,22.123553,17.606432,0.843908,51.716409
Copelan3,0,79,25.470921,18.879962,0.632335,47.558059
Copelan3,0,78,23.2575,17.867123,0.746623,49.188698
Copelan3,0,79,25.143816,18.853224,0.625266,47.014129
Copelan3,0,79,15.095658,13.518051,1.392333,65.456486
Copelan3,0,79,24.263553,18.350502,0.717996,49.14973
Copelan3,0,79,21.961711,17.529839,0.822613,51.002615
Copelan3,0,79,22.621053,18.06207,0.843582,52.172953
Copelan3,0,79,23.487763,18.275072,0.767024,50.417101
Copelan3,0,79,17.473421,15.152712,1.229773,63.887138
Copelan3,0,79,16.330263,14.740224,1.402571,71.224813
Copelan3,0,77,10.332237,9.642812,1.812412,78.752142
Copelan3,0,75,14.521579,12.685344,1.317717,59.218003
Copelan3,0,79,23.333816,18.010608,0.741227,49.533671
Copelan3,0,79,22.063421,17.494166,0.849221,52.195002
Copelan3,0,79,24.525,18.642687,0.677064,47.919282
Copelan3,0,76,13.219211,12.418422,1.706843,79.765682
Copelan3,0,79,25.308816,19.046367,0.632433,47.632507
Copelan3,0,79,22.311974,17.708154,0.874818,53.953198
Copelan3,0,67,10.068947,9.233142,1.669527,62.366398
Copelan3,0,79,17.908816,15.535841,1.140142,58.925163
Copelan3,0,79,20.029211,16.537539,1.029851,57.338442
Copelan3,0,79,22.781447,17.87725,0.816626,51.637977
Copelan3,0,79,24.790263,18.85837,0.626387,46.856593
Copelan3,0,79,24.273026,18.579157,0.697232,48.524692
Copelan3,0,79,23.886316,18.460359,0.732363,49.543123
Copelan3,0,79,21.927105,17.414296,0.86975,52.844527
Copelan3,0,77,16.950789,14.514818,1.239284,62.313127
Copelan3,0,79,13.605526,12.346656,1.572026,73.827189
Copelan3,0,78,14.209737,13.134149,1.480615,69.279379
Copelan3,0,79,24.563947,18.537313,0.684948,48.533363
Copelan3,0,79,22.182105,17.64201,0.85494,52.684871
Copelan3,0,79,22.837763,18.12153,0.835913,52.200778
Copelan3,0,79,20.224342,16.633936,1.033045,58.916463
Copelan3,0,79,20.307237,16.931505,1.032285,58.043231
Copelan3,0,79,19.194868,16.484899,1.117155,61.027572
Copelan3,0,79,20.809737,16.77942,0.941418,54.252855
Copelan3,0,78,9.206447,9.280342,2.442097,116.946642
Copelan3,0,79,20.756184,17.520511,0.96582,55.439312
Copelan3,0,79,21.76,17.291625,0.916407,54.388847
Copelan3,0,79,20.404605,16.817479,1.013758,57.14185
Copelan3,0,79,19.739211,16.781671,1.096664,60.627918
Copelan3,0,77,15.088553,13.617947,1.442079,70.908845
Copelan3,0,79,24.588026,18.50623,0.661774,47.437255
Copelan3,0,79,25.333947,19.019645,0.610245,46.786624
Copelan3,0,78,16.563947,14.543939,1.261924,63.010765
Copelan3,0,79,21.393158,17.186582,0.922299,54.799848
Copelan3,0,35,4.602632,4.647296,2.017015,39.02042
Copelan3,0,79,22.089868,17.94021,0.870797,52.831035
Copelan3,0,79,22.942763,17.841212,0.791624,50.699024
Copelan3,0,79,25.422632,19.018604,0.594465,45.917547
Copelan3,0,79,25.758026,19.098912,0.578453,45.74127
Copelan3,0,79,25.043947,18.717714,0.643611,47.319373
Copelan3,0,77,12.989474,11.85412,1.576692,70.30125
Copelan3,0,79,25.230789,18.903415,0.622357,46.717655
Copelan3,0,78,11.092632,11.002427,1.95017,87.423064
Copelan3,0,79,20.449079,16.635747,0.997342,57.060723
Copelan3,0,79,21.724079,17.256103,0.918427,54.847288
Copelan3,0,79,18.579605,15.923211,1.132864,60.737472
Copelan3,0,79,24.946316,18.554025,0.655297,47.345369
Copelan3,0,79,20.573289,16.733594,0.975027,55.332448
Copelan3,0,79,25.218816,18.897658,0.639301,47.582036
Copelan3,0,79,18.195263,15.629191,1.189818,62.828986
Copelan3,0,79,15.015132,13.45651,1.515513,73.945836
Copelan3,0,79,21.1875,16.825399,0.920113,54.214811
Copelan3,0,79,21.504737,17.355303,0.916056,54.524065
Copelan3,0,78,20.674079,16.554685,0.920289,52.827143
Copelan3,0,79,25.181447,18.792096,0.611071,46.183768
Copelan3,0,79,24.788026,18.639127,0.644799,47.346188
Copelan3,0,66,9.873947,9.266097,1.741432,63.634072
Copelan3,0,79,20.4325,16.780277,1.000723,56.936391
Copelan3,0,79,22.967632,17.954398,0.822566,52.313007
Copelan3,0,79,23.135395,18.11609,0.779074,50.137307
Copelan3,0,79,24.531974,18.653613,0.660513,47.08085
Copelan3,0,79,24.093026,18.495335,0.689858,48.252445
Copelan3,0,79,24.076447,18.40037,0.735121,49.810207
Copelan3,0,79,23.733289,18.309418,0.743385,49.777467
Copelan3,0,79,24.260789,18.492207,0.721153,49.704777
Copelan3,0,79,25.026184,18.845081,0.655517,48.318436
Copelan3,0,79,24.579211,18.736122,0.698053,48.926039
Copelan3,0,79,19.643947,16.282363,1.067363,59.106363
Copelan3,0,79,25.345132,19.004718,0.615619,47.061268
Copelan3,0,79,24.555658,18.617689,0.699858,48.925704
Copelan3,0,79,21.435526,17.314458,0.937559,55.505053
Copelan3,0,79,22.293158,17.368748,0.8493,52.658717
Copelan3,0,79,21.103421,17.187682,0.973498,56.286364
Copelan3,0,79,25.234079,18.878077,0.611166,46.144396
Copelan3,0,79,23.203816,18.030567,0.812355,51.655571
Copelan3,0,79,22.446974,17.972653,0.862069,53.158039
Copelan3,0,79,23.385263,18.2866,0.788605,51.158954
Copelan3,0,79,24.541974,18.69043,0.698777,48.831625
Copelan3,0,79,23.986316,18.577415,0.693836,48.598684
Copelan3,0,79,24.224605,18.586337,0.700755,48.19029
Copelan3,0,79,23.518816,18.096973,0.740805,48.986954
Copelan3,0,79,21.102763,16.744743,0.893868,52.454716
Copelan3,0,78,9.424737,8.663155,1.81955,73.487132
Copelan3,0,79,23.602895,18.280762,0.781484,50.552448
Copelan3,0,79,20.094737,16.281596,0.997576,56.281114
Copelan3,0,43,6.085132,5.96184,1.882433,45.528886
Copelan3,0,79,22.9675,18.032992,0.803355,51.648794
Copelan3,0,79,24.418553,18.487053,0.694241,48.345027
Copelan3,0,79,18.531579,16.050641,1.157736,61.746222
Copelan3,0,79,23.541579,17.908205,0.757403,50.074653
Copelan3,0,79,18.421316,15.324039,1.090501,58.157276
Copelan3,0,79,23.392895,18.041498,0.73674,48.739539
Copelan3,0,79,18.266184,15.640074,1.164755,61.904513
Copelan3,0,77,13.469737,12.504094,1.659396,78.442611
Copelan3,0,79,21.658289,17.497679,0.906944,54.278069
Copelan3,0,79,24.804868,18.66018,0.653597,47.10605
Copelan3,0,79,23.186974,18.19686,0.834931,53.107814
Copelan3,0,79,23.564737,18.193966,0.705798,48.067563
Copelan3,0,79,16.564474,14.255444,1.292391,65.131483
Copelan3,0,79,23.711447,18.263201,0.748167,50.005063
Copelan3,0,79,21.899868,17.588149,0.889078,53.109472
Copelan3,0,79,23.961842,18.177998,0.733413,49.776043
Copelan3,0,79,22.887763,17.939549,0.800541,51.103703
Copelan3,0,78,23.884737,18.198576,0.708697,48.835184
Copelan3,0,79,20.007632,16.971577,1.038048,58.419986
Copelan3,0,79,24.616842,18.74003,0.691949,49.231187
Copelan3,0,79,23.160395,18.152253,0.807208,52.549798
Copelan3,0,79,24.415658,18.360853,0.684541,48.686405
Copelan3,0,79,21.579079,17.641591,0.936701,55.553266
Copelan3,0,79,17.487632,14.987398,1.167497,59.712681
Copelan3,0,78,18.255526,15.638295,1.108797,57.705322
Copelan3,0,79,17.735658,15.090241,1.168086,60.332786
Copelan3,0,79,25.352237,18.832143,0.620961,46.836993
Copelan3,0,54,7.9575,7.494369,1.745781,51.95018
Copelan3,0,79,23.315658,18.157925,0.789049,51.022839
Copelan3,0,79,20.345395,17.101055,0.995511,56.335407
Copelan3,0,79,21.247895,17.084523,0.929213,54.795442
Copelan3,0,79,20.847632,17.181338,0.962609,55.92977
Copelan3,0,61,8.530526,8.052974,1.81519,60.784403
Copelan3,0,79,23.146842,18.024651,0.791406,50.863408
Copelan3,0,76,12.267895,11.188273,1.618608,70.128955
Copelan3,0,78,16.570658,14.340126,1.283541,64.939655
Copelan3,0,79,22.060789,17.482495,0.880749,53.859143
Copelan3,0,79,21.669605,17.417544,0.891755,53.483009
Copelan3,0,79,21.036711,17.169119,0.947909,55.622639
Copelan3,0,79,16.377763,14.591884,1.354562,68.360406
Copelan3,0,76,13.502237,12.504488,1.534493,69.458489
Copelan3,0,79,23.370395,18.081687,0.768433,49.605045
Copelan3,0,79,20.339342,16.849269,0.991428,56.398609
Copelan3,0,78,10.413026,9.759014,1.757851,70.511301
Copelan3,0,79,22.127763,17.447391,0.857161,52.473965
Copelan3,0,79,22.598553,17.763617,0.845595,52.793873
Copelan3,0,79,19.354342,16.424043,1.13591,62.774197
Copelan3,0,79,23.683421,18.162194,0.751465,50.345321
Copelan3,0,79,23.966711,18.237366,0.73548,49.441361
Copelan3,0,79,20.406974,16.719026,0.974593,55.943902
Copelan3,0,79,18.7525,15.797433,1.085192,57.579595
Copelan3,0,78,12.582368,12.277426,1.807164,85.737376
Copelan3,0,75,14.193158,12.71129,1.4513,66.600208
Copelan3,0,79,23.085658,18.178723,0.802058,51.309676
Copelan3,0,78,14.327895,13.056033,1.52943,72.885261
Copelan3,0,79,17.866711,15.635717,1.187009,62.027234
Copelan3,0,79,24.774342,18.69002,0.654989,47.644519
Copelan3,0,69,9.542237,9.162161,1.91283,73.515938
Copelan3,0,79,22.984474,17.825529,0.763124,49.700987
Copelan3,0,79,22.489079,17.832518,0.859262,52.856929
Copelan3,0,79,20.144474,16.762283,1.002007,56.69985
Copelan3,0,77,16.695132,14.328861,1.274279,64.386603
Copelan3,0,79,20.216842,16.556493,1.011462,56.713271
Copelan3,0,79,25.312895,18.613033,0.617764,46.495432
Copelan3,0,79,23.241974,18.096798,0.800385,51.669992
Copelan3,0,79,19.933026,16.688812,0.992866,55.820743
Copelan3,0,79,24.434868,18.569509,0.713625,49.235689
Copelan3,0,79,18.507105,15.761172,1.163475,62.500326
Copelan3,0,78,14.187895,12.88449,1.496113,69.523093
Copelan3,0,79,23.891053,18.238586,0.731111,49.322184
Copelan3,0,76,14.546974,12.792387,1.344246,61.11057
Copelan3,0,79,20.508158,17.062264,0.961247,54.353707
Copelan3,0,79,24.535132,18.532321,0.662924,47.593575
Copelan3,0,46,4.718684,4.888285,2.334852,57.395458
Copelan3,0,76,10.713289,10.057861,1.77732,73.265025
Copelan3,0,79,20.099605,16.788791,1.029751,58.061158
Copelan3,0,79,24.959737,18.981028,0.642018,47.73018
Copelan3,0,79,22.039868,17.465597,0.863986,52.560529
Copelan3,0,79,22.067237,17.392968,0.840385,51.811402
Copelan3,0,79,24.957237,18.762417,0.649487,47.713091
Copelan3,0,79,23.1825,18.060129,0.79774,51.256987
Copelan3,0,79,17.625526,15.633816,1.191033,62.557773
Copelan3,0,79,19.766316,16.720953,1.094667,61.070426
Copelan3,0,79,20.098553,16.524253,1.008195,56.13249
Copelan3,0,79,20.868289,17.199213,0.995419,57.708352
Copelan3,0,79,19.045263,16.307088,1.107379,59.696281
Copelan3,0,79,25.200658,18.694071,0.625538,46.603774
Copelan3,0,79,22.239868,17.740352,0.858379,52.325972
Copelan3,0,79,22.902763,17.776674,0.816795,52.285562
Copelan3,0,79,25.124079,18.860443,0.676338,48.228589
Copelan3,0,79,18.974342,15.868348,1.105472,60.066303
Copelan3,0,79,19.812895,16.64849,1.051125,58.264762
Copelan3,0,79,23.813289,18.199494,0.728808,48.767069
Copelan3,0,79,23.184211,17.90459,0.760712,49.876053
Copelan3,0,79,24.203553,18.513562,0.71753,49.454343
Copelan3,0,79,21.463684,17.203656,0.932033,54.655146
Copelan3,0,79,21.301974,17.355622,0.968758,57.009688
Copelan3,0,79,23.936053,18.437176,0.759947,50.605785
Copelan3,0,79,23.315658,17.912741,0.78129,50.832907
Copelan3,0,79,23.281447,17.991138,0.776348,50.267883
Copelan3,0,79,21.108553,17.26041,0.967057,56.160589
Copelan3,0,78,21.990395,17.51777,0.89024,54.168478
Copelan3,0,79,23.515132,17.899361,0.760311,49.693082
Copelan3,0,79,24.509079,18.417688,0.679113,47.810273
Copelan3,0,79,11.386579,11.48679,1.961463,91.447897
Copelan3,0,79,21.712237,17.319698,0.866777,52.888337
Copelan3,0,79,24.981974,18.868187,0.61516,46.229573
Copelan3,0,79,22.991316,18.034409,0.816814,52.116367
Copelan3,0,79,24.390526,18.303763,0.69164,48.670451
Copelan3,0,75,13.081974,11.987778,1.521071,66.763581
Copelan3,0,79,18.850658,15.878964,1.112235,61.18408
Copelan3,0,79,22.795,17.562264,0.802435,50.788929
Copelan3,0,79,24.288684,18.615372,0.709698,48.804758
Copelan3,0,79,22.038421,17.828613,0.902236,54.948163
Copelan3,0,79,24.468289,18.726587,0.721247,49.605236
Copelan3,0,79,21.238816,17.468349,0.931745,54.987088
Copelan3,0,79,23.007763,17.910103,0.834676,52.973656
Copelan3,0,79,25.235132,18.921617,0.627707,47.439719
Copelan3,0,78,19.297632,15.662664,0.979857,53.233042
Copelan3,0,79,22.495,17.866691,0.842374,52.786047
Copelan3,0,79,19.974605,16.415967,1.010018,57.038698
Copelan3,0,79,21.967237,17.528217,0.863777,52.421876
Copelan3,0,79,25.343026,18.869816,0.646573,47.967457
Copelan3,0,79,21.960132,17.356623,0.858812,52.152451
Copelan3,0,77,16.298947,14.25413,1.313166,65.473349
Copelan3,0,79,19.944474,16.463139,1.019021,57.003414
Copelan3,0,79,20.235263,16.700888,1.011077,57.356251
Copelan3,0,79,25.041711,18.796681,0.66028,47.923697
Copelan3,0,79,22.421316,17.448228,0.83396,52.105995
Copelan3,0,79,20.974737,17.116782,0.991617,58.130221
Copelan3,0,79,23.473158,17.981293,0.770108,50.608776
Copelan3,0,79,20.434079,16.771031,0.946076,54.34898
Copelan3,0,79,22.383684,17.562393,0.849538,52.527452
Copelan3,0,79,22.198289,17.468713,0.847225,51.672928
Copelan3,0,79,20.724474,16.864351,0.982322,56.284119
Copelan3,0,79,17.752368,15.272136,1.187084,62.027531
Copelan3,0,79,24.838816,18.654668,0.652993,47.027567
Copelan3,0,79,20.664737,16.904931,0.979867,56.232969
Copelan3,0,79,15.804342,14.100789,1.368505,68.56543
Copelan3,0,79,22.142368,17.477557,0.825819,51.062868
Copelan3,0,79,20.105263,16.908417,1.021545,57.798309
Copelan3,0,79,17.682368,15.10336,1.241023,65.415858
Copelan3,0,78,18.539342,16.164749,1.15783,61.245742
Copelan3,0,78,14.503816,13.183896,1.421773,66.017951
